timestamp,datetime,h,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),Pavg,iid,dif
2011-01-09 10:00:00,2011-01-09,10,311,145,13.8,350.362,28.184,1191.871,1189.1746833333334,23,2.6963166666666893
2011-01-09 11:00:00,2011-01-09,11,430,137,14.7,479.246,34.351,1593.087,1501.6892000000005,23,91.3977999999995
2011-01-09 12:00:00,2011-01-09,12,365,152,15.5,477.408,35.044,1572.882,1290.3093166666663,23,282.57268333333377
2011-01-09 13:00:00,2011-01-09,13,145,150,16.0,287.544,27.751,958.041,907.1122333333332,23,50.92876666666689
2011-01-09 14:00:00,2011-01-09,14,164,121,16.1,262.895,26.858,881.182,951.1496333333332,23,-69.9676333333332
2011-01-09 15:00:00,2011-01-09,15,114,66,15.8,150.392,21.967,508.64,975.3752499999998,23,-466.73524999999984
2011-01-09 16:00:00,2011-01-09,16,63,12,15.2,48.098,17.178,160.453,923.0666,23,-762.6136
2011-01-09 17:00:00,2011-01-09,17,0,0,14.6,0.0,0.0,0.0,1381.30215,23,-1381.30215
2011-01-09 18:00:00,2011-01-09,18,0,0,14.0,0.0,14.0,0.0,1518.3378,23,-1518.3378
2011-01-09 19:00:00,2011-01-09,19,0,0,13.6,0.0,13.6,0.0,2460.2735000000007,23,-2460.2735000000007
2011-01-09 20:00:00,2011-01-09,20,0,0,13.3,0.0,13.3,0.0,1935.165166666667,23,-1935.165166666667
2011-01-09 21:00:00,2011-01-09,21,0,0,13.0,0.0,13.0,0.0,1859.7736666666672,23,-1859.7736666666672
2011-01-09 22:00:00,2011-01-09,22,0,0,12.7,0.0,12.7,0.0,1390.3331333333333,23,-1390.3331333333333
2011-01-09 23:00:00,2011-01-09,23,0,0,12.5,0.0,12.5,0.0,1559.5623666666663,23,-1559.5623666666663
2011-01-10 00:00:00,2011-01-10,0,0,0,12.7,0.0,12.7,0.0,1171.76345,23,-1171.76345
2011-01-10 01:00:00,2011-01-10,1,0,0,12.9,0.0,12.9,0.0,994.8015666666666,23,-994.8015666666666
2011-01-10 02:00:00,2011-01-10,2,0,0,13.0,0.0,13.0,0.0,768.2812500000001,23,-768.2812500000001
2011-01-10 03:00:00,2011-01-10,3,0,0,13.2,0.0,13.2,0.0,771.4230740740742,23,-771.4230740740742
2011-01-10 05:00:00,2011-01-10,5,0,0,13.5,0.0,13.5,0.0,1009.4726896551724,23,-1009.4726896551724
2011-01-10 06:00:00,2011-01-10,6,0,0,13.6,0.0,13.6,0.0,823.2921933333332,23,-823.2921933333332
2011-01-10 07:00:00,2011-01-10,7,0,6,13.7,0.0,13.7,0.0,788.3699333333334,23,-788.3699333333334
2011-01-10 08:00:00,2011-01-10,8,0,15,14.0,13.935,14.112,30.299,1002.3913833333334,23,-972.0923833333334
2011-01-10 09:00:00,2011-01-10,9,0,35,14.4,32.513,14.739,105.355,979.8941666666668,23,-874.5391666666668
2011-01-10 10:00:00,2011-01-10,10,0,74,15.1,68.916,15.746,229.634,1025.5232166666667,23,-795.8892166666667
2011-01-10 11:00:00,2011-01-10,11,0,70,15.7,65.165,16.472,214.195,1022.8766166666668,23,-808.6816166666667
2011-01-10 12:00:00,2011-01-10,12,0,36,16.2,33.486,16.471,106.381,951.3443333333332,23,-844.9633333333333
2011-01-10 13:00:00,2011-01-10,13,0,18,16.5,16.735,16.628,51.389,931.50415,23,-880.11515
2011-01-10 14:00:00,2011-01-10,14,0,44,16.6,40.931,16.957,131.184,1004.0791333333332,23,-872.8951333333332
2011-01-10 15:00:00,2011-01-10,15,0,2,16.4,1.856,16.417,5.153,1185.1304000000002,23,-1179.9774000000002
2011-01-10 16:00:00,2011-01-10,16,0,6,16.0,5.564,16.043,16.519,1707.0007692307688,23,-1690.4817692307688
2011-01-10 23:00:00,2011-01-10,23,0,0,14.3,0.0,14.3,0.0,960.408074074074,23,-960.408074074074
2011-01-11 00:00:00,2011-01-11,0,0,0,13.9,0.0,13.9,0.0,899.8277999999999,23,-899.8277999999999
2011-01-11 01:00:00,2011-01-11,1,0,0,13.6,0.0,13.6,0.0,984.6058666666668,23,-984.6058666666668
2011-01-11 02:00:00,2011-01-11,2,0,0,13.3,0.0,13.3,0.0,1014.8752,23,-1014.8752
2011-01-11 03:00:00,2011-01-11,3,0,0,13.0,0.0,13.0,0.0,851.0450500000001,23,-851.0450500000001
2011-01-11 04:00:00,2011-01-11,4,0,0,12.7,0.0,12.7,0.0,811.9328499999999,23,-811.9328499999999
2011-01-11 05:00:00,2011-01-11,5,0,0,12.3,0.0,12.3,0.0,863.7224310344827,23,-863.7224310344827
2011-01-11 06:00:00,2011-01-11,6,0,0,12.0,0.0,12.0,0.0,507.80676666666665,23,-507.80676666666665
2011-01-11 07:00:00,2011-01-11,7,0,5,12.1,0.0,12.1,0.0,343.85811666666666,23,-343.85811666666666
2011-01-11 08:00:00,2011-01-11,8,22,35,12.4,44.118,12.816,100.33,1000.19575,23,-899.8657499999999
2011-01-11 09:00:00,2011-01-11,9,24,60,12.9,69.216,13.554,232.584,1201.9849666666669,23,-969.4009666666668
2011-01-11 10:00:00,2011-01-11,10,25,87,13.5,100.118,14.678,341.493,916.18925,23,-574.69625
2011-01-11 11:00:00,2011-01-11,11,19,71,14.1,82.239,14.942,275.924,1028.0068166666667,23,-752.0828166666668
2011-01-11 12:00:00,2011-01-11,12,7,24,14.7,28.305,14.985,90.34,962.0835666666666,23,-871.7435666666665
2011-01-11 13:00:00,2011-01-11,13,12,41,15.0,48.908,15.437,159.422,556.8359883333334,23,-397.41398833333335
2011-01-11 14:00:00,2011-01-11,14,26,77,15.1,94.615,16.068,317.091,377.4086883333334,23,-60.317688333333365
2011-01-11 15:00:00,2011-01-11,15,22,42,14.9,54.594,15.568,180.852,838.9461166666666,23,-658.0941166666667
2011-01-11 16:00:00,2011-01-11,16,10,8,14.5,13.242,14.627,41.79,1031.3278833333336,23,-989.5378833333336
2011-01-11 17:00:00,2011-01-11,17,0,0,14.1,0.0,0.0,0.0,256.94936500000006,23,-256.94936500000006
2011-01-11 18:00:00,2011-01-11,18,0,0,13.7,0.0,13.7,0.0,802.2134066666666,23,-802.2134066666666
2011-01-11 19:00:00,2011-01-11,19,0,0,13.4,0.0,13.4,0.0,939.5363,23,-939.5363
2011-01-11 20:00:00,2011-01-11,20,0,0,13.2,0.0,13.2,0.0,882.6678333333332,23,-882.6678333333332
2011-01-11 21:00:00,2011-01-11,21,0,0,13.0,0.0,13.0,0.0,998.98465,23,-998.98465
2011-01-11 22:00:00,2011-01-11,22,0,0,12.8,0.0,12.8,0.0,873.4936666666667,23,-873.4936666666667
2011-01-11 23:00:00,2011-01-11,23,0,0,12.7,0.0,12.7,0.0,1021.4955833333332,23,-1021.4955833333332
2011-01-12 00:00:00,2011-01-12,0,0,0,12.9,0.0,12.9,0.0,1034.0779166666664,23,-1034.0779166666664
2011-01-12 01:00:00,2011-01-12,1,0,0,13.2,0.0,13.2,0.0,991.6546833333334,23,-991.6546833333334
2011-01-12 02:00:00,2011-01-12,2,0,0,13.4,0.0,13.4,0.0,669.29887,23,-669.29887
2011-01-12 03:00:00,2011-01-12,3,0,0,13.7,0.0,13.7,0.0,556.1066466666667,23,-556.1066466666667
2011-01-12 04:00:00,2011-01-12,4,0,0,13.9,0.0,13.9,0.0,800.4760666666666,23,-800.4760666666666
2011-01-12 05:00:00,2011-01-12,5,0,0,14.2,0.0,14.2,0.0,1008.1558793103447,23,-1008.1558793103447
2011-01-12 06:00:00,2011-01-12,6,0,0,14.4,0.0,14.4,0.0,479.59605,23,-479.59605
2011-01-12 07:00:00,2011-01-12,7,80,17,14.5,0.0,14.5,0.0,251.982465,23,-251.982465
2011-01-12 08:00:00,2011-01-12,8,278,72,14.7,132.787,16.277,296.698,875.8800666666667,23,-579.1820666666667
2011-01-12 09:00:00,2011-01-12,9,351,112,15.1,278.122,18.926,957.583,911.6306666666668,23,45.95233333333317
2011-01-12 10:00:00,2011-01-12,10,554,100,15.7,458.601,21.516,1616.863,1048.8930833333334,23,567.9699166666667
2011-01-12 11:00:00,2011-01-12,11,437,143,16.2,491.826,23.673,1703.986,989.3769833333334,23,714.6090166666667
2011-01-12 12:00:00,2011-01-12,12,359,162,16.6,484.921,22.596,1675.7,795.3891666666666,23,880.3108333333334
2011-01-12 13:00:00,2011-01-12,13,116,159,16.9,264.073,20.159,902.58,731.8880166666665,23,170.6919833333335
2011-01-12 14:00:00,2011-01-12,14,176,134,17.0,287.686,20.318,991.039,521.4584883333333,23,469.58051166666667
2011-01-12 15:00:00,2011-01-12,15,332,66,16.8,312.664,20.563,1093.019,773.4244499999999,23,319.59455000000014
2011-01-12 16:00:00,2011-01-12,16,200,15,16.5,126.317,18.071,438.253,1019.3619166666668,23,-581.1089166666668
2011-01-12 17:00:00,2011-01-12,17,0,0,16.1,0.0,0.0,0.0,1156.2096499999998,23,-1156.2096499999998
2011-01-12 18:00:00,2011-01-12,18,0,0,15.8,0.0,15.8,0.0,1032.5480166666666,23,-1032.5480166666666
2011-01-12 19:00:00,2011-01-12,19,0,0,15.6,0.0,15.6,0.0,1334.3606333333337,23,-1334.3606333333337
2011-01-12 20:00:00,2011-01-12,20,0,0,15.4,0.0,15.4,0.0,1481.539,23,-1481.539
2011-01-12 21:00:00,2011-01-12,21,0,0,15.2,0.0,15.2,0.0,1991.4423333333327,23,-1991.4423333333327
2011-01-12 22:00:00,2011-01-12,22,0,0,15.1,0.0,15.1,0.0,1847.48355,23,-1847.48355
2011-01-12 23:00:00,2011-01-12,23,0,0,15.0,0.0,15.0,0.0,952.8656666666668,23,-952.8656666666668
2011-01-13 00:00:00,2011-01-13,0,0,0,14.6,0.0,14.6,0.0,988.7217166666668,23,-988.7217166666668
2011-01-13 01:00:00,2011-01-13,1,0,0,14.2,0.0,14.2,0.0,1011.0609666666666,23,-1011.0609666666666
2011-01-13 02:00:00,2011-01-13,2,0,0,13.8,0.0,13.8,0.0,856.1891666666667,23,-856.1891666666667
2011-01-13 03:00:00,2011-01-13,3,0,0,13.4,0.0,13.4,0.0,327.0094512820513,23,-327.0094512820513
2011-01-13 04:00:00,2011-01-13,4,0,0,13.0,0.0,13.0,0.0,500.1422400000001,23,-500.1422400000001
2011-01-13 05:00:00,2011-01-13,5,0,0,12.6,0.0,12.6,0.0,371.7285,23,-371.7285
2011-01-13 09:00:00,2011-01-13,9,434,110,13.2,313.62,26.013,1053.448,899.8158333333336,23,153.63216666666654
2011-01-13 10:00:00,2011-01-13,10,561,110,14.0,473.543,33.465,1594.201,1080.5202166666666,23,513.6807833333335
2011-01-13 11:00:00,2011-01-13,11,627,104,14.7,593.193,39.042,1945.366,1222.2305166666667,23,723.1354833333332
2011-01-13 12:00:00,2011-01-13,12,627,104,15.3,643.093,41.656,2078.109,1818.2758833333328,23,259.8331166666667
2011-01-13 13:00:00,2011-01-13,13,561,110,15.7,606.365,40.539,1964.132,1857.7992166666663,23,106.33278333333374
2011-01-13 14:00:00,2011-01-13,14,434,110,15.8,480.928,35.508,1587.529,1421.009833333333,23,166.51916666666693
2011-01-13 15:00:00,2011-01-13,15,276,83,15.6,289.709,27.488,981.667,1286.0000000000002,23,-304.3330000000002
2011-01-13 16:00:00,2011-01-13,16,167,19,15.1,114.843,19.826,393.483,1278.2412448979592,23,-884.7582448979592
2011-01-13 23:00:00,2011-01-13,23,0,0,13.0,0.0,13.0,0.0,1156.9800434782608,23,-1156.9800434782608
2011-01-14 00:00:00,2011-01-14,0,0,0,13.1,0.0,13.1,0.0,1006.9999,23,-1006.9999
2011-01-14 01:00:00,2011-01-14,1,0,0,13.2,0.0,13.2,0.0,1034.2802333333334,23,-1034.2802333333334
2011-01-14 02:00:00,2011-01-14,2,0,0,13.3,0.0,13.3,0.0,906.0321,23,-906.0321
2011-01-14 03:00:00,2011-01-14,3,0,0,13.4,0.0,13.4,0.0,774.4174166666667,23,-774.4174166666667
2011-01-14 04:00:00,2011-01-14,4,0,0,13.5,0.0,13.5,0.0,807.6741666666668,23,-807.6741666666668
2011-01-14 05:00:00,2011-01-14,5,0,0,13.6,0.0,13.6,0.0,1084.8208857142854,23,-1084.8208857142854
2011-01-14 09:00:00,2011-01-14,9,434,111,15.3,314.542,28.151,1047.841,996.9201515151516,23,50.92084848484831
2011-01-14 10:00:00,2011-01-14,10,562,111,16.6,475.378,36.14,1583.274,1020.3578166666668,23,562.916183333333
2011-01-14 11:00:00,2011-01-14,11,631,104,17.8,596.643,42.282,1930.973,1045.8282166666663,23,885.1447833333336
2011-01-14 12:00:00,2011-01-14,12,631,104,18.8,647.145,45.321,2059.782,1103.6653333333334,23,956.1166666666668
2011-01-14 13:00:00,2011-01-14,13,562,111,19.5,609.3,44.458,1941.876,1181.5068000000003,23,760.3691999999996
2011-01-14 14:00:00,2011-01-14,14,434,111,19.7,482.931,39.488,1568.378,977.2873333333332,23,591.0906666666667
2011-01-14 15:00:00,2011-01-14,15,277,84,19.2,292.134,31.187,975.265,1016.9405833333336,23,-41.675583333333634
2011-01-14 16:00:00,2011-01-14,16,164,20,18.5,114.981,23.231,388.306,1168.62265,23,-780.31665
2011-01-14 17:00:00,2011-01-14,17,0,0,17.6,0.0,0.0,0.0,1575.0474000000002,23,-1575.0474000000002
2011-01-14 18:00:00,2011-01-14,18,0,0,17.0,0.0,17.0,0.0,2189.7376166666663,23,-2189.7376166666663
2011-01-14 19:00:00,2011-01-14,19,0,0,16.4,0.0,16.4,0.0,1072.574566666667,23,-1072.574566666667
2011-01-14 20:00:00,2011-01-14,20,0,0,15.9,0.0,15.9,0.0,1200.048,23,-1200.048
2011-01-14 21:00:00,2011-01-14,21,0,0,15.6,0.0,15.6,0.0,1382.192,23,-1382.192
2011-01-14 22:00:00,2011-01-14,22,0,0,15.2,0.0,15.2,0.0,1126.7118833333332,23,-1126.7118833333332
2011-01-14 23:00:00,2011-01-14,23,0,0,15.0,0.0,15.0,0.0,936.8189166666668,23,-936.8189166666668
2011-01-15 00:00:00,2011-01-15,0,0,0,14.5,0.0,14.5,0.0,891.9456166666666,23,-891.9456166666666
2011-01-15 01:00:00,2011-01-15,1,0,0,14.1,0.0,14.1,0.0,923.3973666666668,23,-923.3973666666668
2011-01-15 02:00:00,2011-01-15,2,0,0,13.7,0.0,13.7,0.0,1019.9880833333334,23,-1019.9880833333334
2011-01-15 03:00:00,2011-01-15,3,0,0,13.2,0.0,13.2,0.0,1001.6288333333334,23,-1001.6288333333334
2011-01-15 04:00:00,2011-01-15,4,0,0,12.8,0.0,12.8,0.0,819.1643499999999,23,-819.1643499999999
2011-01-15 05:00:00,2011-01-15,5,0,0,12.3,0.0,12.3,0.0,674.622701754386,23,-674.622701754386
2011-01-15 06:00:00,2011-01-15,6,0,0,11.9,0.0,11.9,0.0,694.2957666666665,23,-694.2957666666665
2011-01-15 07:00:00,2011-01-15,7,170,21,12.0,0.0,12.0,0.0,1098.8648500000002,23,-1098.8648500000002
2011-01-15 08:00:00,2011-01-15,8,279,85,12.6,153.373,18.026,344.212,1315.3671833333333,23,-971.1551833333332
2011-01-15 09:00:00,2011-01-15,9,439,111,13.4,316.579,26.335,1062.534,1043.0819666666666,23,19.452033333333475
2011-01-15 10:00:00,2011-01-15,10,565,111,14.7,477.423,34.324,1601.705,777.33325,23,824.3717499999999
2011-01-15 11:00:00,2011-01-15,11,634,104,15.8,599.409,40.395,1954.746,768.6207166666666,23,1186.1252833333335
2011-01-15 12:00:00,2011-01-15,12,634,104,16.8,650.433,43.455,2085.985,1220.3752,23,865.6098000000002
2011-01-15 13:00:00,2011-01-15,13,565,111,17.5,612.765,42.599,1967.693,1764.5801666666666,23,203.11283333333336
2011-01-15 14:00:00,2011-01-15,14,439,111,17.6,487.744,37.585,1596.34,1383.2124166666667,23,213.1275833333332
2011-01-15 15:00:00,2011-01-15,15,279,85,17.2,295.254,29.314,993.206,1483.3992333333329,23,-490.1932333333328
2011-01-15 16:00:00,2011-01-15,16,170,21,16.5,119.873,21.433,408.465,860.9824666666667,23,-452.51746666666673
2011-01-15 17:00:00,2011-01-15,17,0,0,15.7,0.0,0.0,0.0,1069.75185,23,-1069.75185
2011-01-15 18:00:00,2011-01-15,18,0,0,15.0,0.0,15.0,0.0,1193.8586666666663,23,-1193.8586666666663
2011-01-15 19:00:00,2011-01-15,19,0,0,14.5,0.0,14.5,0.0,1136.9874666666665,23,-1136.9874666666665
2011-01-15 20:00:00,2011-01-15,20,0,0,14.0,0.0,14.0,0.0,1035.7107166666667,23,-1035.7107166666667
2011-01-15 21:00:00,2011-01-15,21,0,0,13.7,0.0,13.7,0.0,1089.8469999999998,23,-1089.8469999999998
2011-01-15 23:00:00,2011-01-15,23,0,0,13.1,0.0,13.1,0.0,1036.8997931034482,23,-1036.8997931034482
2011-01-16 00:00:00,2011-01-16,0,0,0,12.9,0.0,12.9,0.0,995.9478666666668,23,-995.9478666666668
2011-01-16 01:00:00,2011-01-16,1,0,0,12.7,0.0,12.7,0.0,1014.33285,23,-1014.33285
2011-01-16 02:00:00,2011-01-16,2,0,0,12.5,0.0,12.5,0.0,939.0965789473686,23,-939.0965789473686
2011-01-16 05:00:00,2011-01-16,5,0,0,11.9,0.0,11.9,0.0,794.9790701754384,23,-794.9790701754384
2011-01-16 06:00:00,2011-01-16,6,0,0,11.8,0.0,11.8,0.0,802.1347166666667,23,-802.1347166666667
2011-01-16 07:00:00,2011-01-16,7,130,19,11.9,0.0,11.9,0.0,807.6562333333333,23,-807.6562333333333
2011-01-16 08:00:00,2011-01-16,8,130,75,12.5,129.273,17.126,296.818,995.3257166666666,23,-698.5077166666666
2011-01-16 09:00:00,2011-01-16,9,260,125,13.5,254.542,23.903,858.467,1426.0128,23,-567.5458
2011-01-16 10:00:00,2011-01-16,10,276,158,14.9,344.006,29.016,1163.679,2496.8491333333327,23,-1333.1701333333326
2011-01-16 11:00:00,2011-01-16,11,271,177,16.3,397.869,32.592,1320.578,1570.4355833333332,23,-249.8575833333332
2011-01-16 12:00:00,2011-01-16,12,356,160,17.4,481.871,37.119,1572.252,1931.158275862069,23,-358.90627586206915
2011-01-16 23:00:00,2011-01-16,23,0,0,13.1,0.0,13.1,0.0,1133.6407333333336,23,-1133.6407333333336
2011-01-17 00:00:00,2011-01-17,0,0,0,13.0,0.0,13.0,0.0,1280.6393333333333,23,-1280.6393333333333
2011-01-17 01:00:00,2011-01-17,1,0,0,12.9,0.0,12.9,0.0,1080.236216666667,23,-1080.236216666667
2011-01-17 02:00:00,2011-01-17,2,0,0,12.8,0.0,12.8,0.0,1051.8754500000002,23,-1051.8754500000002
2011-01-17 03:00:00,2011-01-17,3,0,0,12.7,0.0,12.7,0.0,798.2102166666667,23,-798.2102166666667
2011-01-17 04:00:00,2011-01-17,4,0,0,12.6,0.0,12.6,0.0,818.4332499999999,23,-818.4332499999999
2011-01-17 05:00:00,2011-01-17,5,0,0,12.5,0.0,12.5,0.0,848.3377894736842,23,-848.3377894736842
2011-01-17 06:00:00,2011-01-17,6,0,0,12.4,0.0,12.4,0.0,1056.5189333333333,23,-1056.5189333333333
2011-01-17 07:00:00,2011-01-17,7,146,19,12.6,0.0,12.6,0.0,1026.6066,23,-1026.6066
2011-01-17 08:00:00,2011-01-17,8,101,62,13.1,100.2,16.685,227.96,1337.0986833333334,23,-1109.1386833333331
2011-01-17 09:00:00,2011-01-17,9,166,127,13.9,212.986,22.607,718.711,1056.0691500000005,23,-337.3581500000005
2011-01-17 10:00:00,2011-01-17,10,123,138,15.0,221.189,24.067,750.586,912.4226,23,-161.83659999999998
2011-01-17 11:00:00,2011-01-17,11,160,178,16.1,307.514,28.681,1026.866,1048.0325833333334,23,-21.166583333333392
2011-01-17 12:00:00,2011-01-17,12,272,177,17.1,420.43,34.295,1381.002,1048.0232833333334,23,332.9787166666665
2011-01-17 13:00:00,2011-01-17,13,328,149,17.7,453.33,36.245,1480.835,978.3547666666668,23,502.4802333333332
2011-01-17 14:00:00,2011-01-17,14,358,111,17.8,418.624,34.947,1379.179,1002.0439166666666,23,377.1350833333335
2011-01-17 15:00:00,2011-01-17,15,135,76,17.4,177.819,24.688,597.467,1266.7973333333334,23,-669.3303333333334
2011-01-17 16:00:00,2011-01-17,16,100,20,16.7,79.025,19.95,265.877,1360.9,23,-1095.023
2011-01-17 17:00:00,2011-01-17,17,0,0,16.0,0.0,0.0,0.0,1282.8060000000005,23,-1282.8060000000005
2011-01-17 18:00:00,2011-01-17,18,0,0,15.4,0.0,15.4,0.0,1422.4203333333332,23,-1422.4203333333332
2011-01-17 19:00:00,2011-01-17,19,0,0,14.8,0.0,14.8,0.0,1243.9433666666669,23,-1243.9433666666669
2011-01-17 20:00:00,2011-01-17,20,0,0,14.4,0.0,14.4,0.0,1328.4561666666668,23,-1328.4561666666668
2011-01-17 21:00:00,2011-01-17,21,0,0,14.1,0.0,14.1,0.0,2004.6083,23,-2004.6083
2011-01-17 22:00:00,2011-01-17,22,0,0,13.8,0.0,13.8,0.0,1766.3736666666668,23,-1766.3736666666668
2011-01-17 23:00:00,2011-01-17,23,0,0,13.6,0.0,13.6,0.0,1181.1094999999998,23,-1181.1094999999998
2011-01-18 00:00:00,2011-01-18,0,0,0,13.5,0.0,13.5,0.0,1162.045566666667,23,-1162.045566666667
2011-01-18 01:00:00,2011-01-18,1,0,0,13.4,0.0,13.4,0.0,745.9318333333333,23,-745.9318333333333
2011-01-18 02:00:00,2011-01-18,2,0,0,13.3,0.0,13.3,0.0,766.8354499999999,23,-766.8354499999999
2011-01-18 03:00:00,2011-01-18,3,0,0,13.2,0.0,13.2,0.0,895.5311,23,-895.5311
2011-01-18 04:00:00,2011-01-18,4,0,0,13.1,0.0,13.1,0.0,1014.8903333333332,23,-1014.8903333333332
2011-01-18 05:00:00,2011-01-18,5,0,0,13.0,0.0,13.0,0.0,1001.221807017544,23,-1001.221807017544
2011-01-18 06:00:00,2011-01-18,6,0,0,12.8,0.0,12.8,0.0,769.6030999999999,23,-769.6030999999999
2011-01-18 07:00:00,2011-01-18,7,0,7,12.9,0.0,12.9,0.0,780.4377499999999,23,-780.4377499999999
2011-01-18 08:00:00,2011-01-18,8,0,16,13.2,14.865,13.739,32.479,1125.074566666667,23,-1092.5955666666669
2011-01-18 09:00:00,2011-01-18,9,5,58,13.7,56.568,16.014,186.841,1052.3707166666668,23,-865.5297166666668
2011-01-18 10:00:00,2011-01-18,10,6,81,14.4,79.341,17.645,263.934,1144.3290333333332,23,-880.3950333333332
2011-01-18 11:00:00,2011-01-18,11,2,50,15.0,47.995,16.958,155.347,1253.8234285714284,23,-1098.4764285714284
2011-01-19 05:00:00,2011-01-19,5,0,0,10.5,0.0,10.5,0.0,786.4362982456141,23,-786.4362982456141
2011-01-19 06:00:00,2011-01-19,6,0,0,10.0,0.0,10.0,0.0,874.0296333333333,23,-874.0296333333333
2011-01-19 07:00:00,2011-01-19,7,35,10,10.2,0.0,10.2,0.0,1019.33215,23,-1019.33215
2011-01-19 08:00:00,2011-01-19,8,61,54,10.6,80.229,13.479,184.628,1115.0251666666666,23,-930.3971666666666
2011-01-19 09:00:00,2011-01-19,9,160,146,11.4,234.055,20.97,797.753,842.9864333333333,23,-45.23343333333321
2011-01-19 10:00:00,2011-01-19,10,175,186,12.4,307.445,25.002,1049.256,798.2959666666667,23,250.9600333333334
2011-01-19 11:00:00,2011-01-19,11,612,104,13.5,585.744,37.529,1930.488,827.1853833333333,23,1103.3026166666668
2011-01-19 12:00:00,2011-01-19,12,424,156,14.3,534.66,36.183,1754.872,874.5055833333334,23,880.3664166666666
2011-01-19 23:00:00,2011-01-19,23,0,0,11.1,0.0,11.1,0.0,1185.412340425532,23,-1185.412340425532
2011-01-20 00:00:00,2011-01-20,0,0,0,11.2,0.0,11.2,0.0,960.7186833333332,23,-960.7186833333332
2011-01-20 01:00:00,2011-01-20,1,0,0,11.4,0.0,11.4,0.0,747.5833166666667,23,-747.5833166666667
2011-01-20 02:00:00,2011-01-20,2,0,0,11.6,0.0,11.6,0.0,818.1088333333335,23,-818.1088333333335
2011-01-20 03:00:00,2011-01-20,3,0,0,11.8,0.0,11.8,0.0,1033.43235,23,-1033.43235
2011-01-20 04:00:00,2011-01-20,4,0,0,11.9,0.0,11.9,0.0,1032.70455,23,-1032.70455
2011-01-20 05:00:00,2011-01-20,5,0,0,12.1,0.0,12.1,0.0,981.201448275862,23,-981.201448275862
2011-01-20 06:00:00,2011-01-20,6,0,0,12.3,0.0,12.3,0.0,784.2119333333334,23,-784.2119333333334
2011-01-20 07:00:00,2011-01-20,7,69,25,12.4,0.0,12.4,0.0,756.47135,23,-756.47135
2011-01-20 08:00:00,2011-01-20,8,437,63,12.9,131.909,17.433,277.437,1283.1612666666667,23,-1005.7242666666668
2011-01-20 09:00:00,2011-01-20,9,440,108,13.6,313.987,26.432,1054.295,1155.75465,23,-101.45965
2011-01-20 10:00:00,2011-01-20,10,435,141,14.7,429.819,32.352,1446.041,902.8352999999998,23,543.2057000000001
2011-01-20 11:00:00,2011-01-20,11,572,119,15.8,573.72,39.329,1874.803,954.6665166666664,23,920.1364833333336
2011-01-20 12:00:00,2011-01-20,12,420,162,16.7,538.767,38.749,1749.535,1183.6266833333332,23,565.9083166666669
2011-01-20 13:00:00,2011-01-20,13,428,143,17.3,532.508,39.091,1726.028,1216.5878333333335,23,509.4401666666665
2011-01-20 14:00:00,2011-01-20,14,145,153,17.4,277.054,28.724,919.12,1331.2268333333336,23,-412.1068333333336
2011-01-20 15:00:00,2011-01-20,15,373,72,17.0,354.276,31.54,1187.988,1200.7975833333337,23,-12.809583333333649
2011-01-20 16:00:00,2011-01-20,16,146,24,16.3,112.654,20.933,382.985,893.8372750000002,23,-510.8522750000002
2011-01-20 23:00:00,2011-01-20,23,0,0,13.3,0.0,13.3,0.0,1079.5721739130438,23,-1079.5721739130438
2011-01-21 00:00:00,2011-01-21,0,0,0,13.2,0.0,13.2,0.0,1159.008816666667,23,-1159.008816666667
2011-01-21 01:00:00,2011-01-21,1,0,0,13.1,0.0,13.1,0.0,981.8476833333332,23,-981.8476833333332
2011-01-21 02:00:00,2011-01-21,2,0,0,13.0,0.0,13.0,0.0,856.1967000000001,23,-856.1967000000001
2011-01-21 03:00:00,2011-01-21,3,0,0,12.9,0.0,12.9,0.0,779.2611333333334,23,-779.2611333333334
2011-01-21 04:00:00,2011-01-21,4,0,0,12.8,0.0,12.8,0.0,690.2811333333333,23,-690.2811333333333
2011-01-21 05:00:00,2011-01-21,5,0,0,12.7,0.0,12.7,0.0,905.1684576271186,23,-905.1684576271186
2011-01-21 06:00:00,2011-01-21,6,0,0,12.6,0.0,12.6,0.0,1073.6040333333333,23,-1073.6040333333333
2011-01-21 07:00:00,2011-01-21,7,93,30,12.7,0.0,12.7,0.0,943.95345,23,-943.95345
2011-01-21 08:00:00,2011-01-21,8,410,73,13.3,135.081,17.961,286.044,874.2379999999999,23,-588.194
2011-01-21 09:00:00,2011-01-21,9,464,112,14.2,328.412,27.623,1099.083,1086.84605,23,12.23694999999998
2011-01-21 10:00:00,2011-01-21,10,596,108,15.6,495.356,35.96,1651.514,1087.3922,23,564.1217999999999
2011-01-21 11:00:00,2011-01-21,11,626,112,16.8,606.764,41.688,1965.871,1035.1213666666663,23,930.7496333333338
2011-01-21 12:00:00,2011-01-21,12,643,107,17.9,667.185,45.233,2121.873,1189.1667833333331,23,932.7062166666668
2011-01-21 13:00:00,2011-01-21,13,572,115,18.6,629.675,44.382,2004.971,962.6584833333334,23,1042.3125166666666
2011-01-21 14:00:00,2011-01-21,14,417,123,18.8,482.831,38.573,1570.652,742.8296250000001,23,827.822375
