timestamp,datetime,h,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),Pavg,iid,dif
2010-11-30 03:00:00,2010-11-30,3,0,0,10.9,0.0,10.9,0.0,265.71566333333334,9,-265.71566333333334
2010-11-30 04:00:00,2010-11-30,4,0,0,10.7,0.0,10.7,0.0,169.81485166666667,9,-169.81485166666667
2010-11-30 05:00:00,2010-11-30,5,0,0,10.4,0.0,10.4,0.0,288.6217310344828,9,-288.6217310344828
2010-11-30 06:00:00,2010-11-30,6,0,0,10.1,0.0,10.1,0.0,166.8237966666667,9,-166.8237966666667
2010-11-30 07:00:00,2010-11-30,7,199,16,10.4,0.0,10.4,0.0,271.0986133333334,9,-271.0986133333334
2010-11-30 08:00:00,2010-11-30,8,231,80,11.3,168.905,18.026,524.568,281.08017000000007,9,243.48782999999992
2010-11-30 09:00:00,2010-11-30,9,391,109,12.7,320.148,25.841,1095.903,457.4894516666666,9,638.4135483333334
2010-11-30 10:00:00,2010-11-30,10,448,129,14.3,445.404,32.588,1496.808,250.97241,9,1245.83559
2010-11-30 11:00:00,2010-11-30,11,586,107,16.1,584.63,40.077,1905.0,194.46979666666667,9,1710.5302033333332
2010-11-30 12:00:00,2010-11-30,12,459,142,17.5,548.576,39.963,1776.665,278.9107183333333,9,1497.7542816666669
2010-11-30 13:00:00,2010-11-30,13,550,104,18.5,584.041,42.431,1878.444,168.68571166666666,9,1709.7582883333332
2010-11-30 14:00:00,2010-11-30,14,308,124,18.8,381.932,34.449,1259.937,280.0684283333333,9,979.8685716666666
2010-11-30 15:00:00,2010-11-30,15,141,86,18.3,185.344,25.903,622.45,166.93716366666666,9,455.5128363333334
2010-11-30 16:00:00,2010-11-30,16,199,16,17.2,115.333,21.93,386.625,277.25652166666663,9,109.36847833333336
2010-11-30 17:00:00,2010-11-30,17,0,0,15.9,0.0,0.0,0.0,210.25246833333333,9,-210.25246833333333
2010-11-30 18:00:00,2010-11-30,18,0,0,14.9,0.0,14.9,0.0,234.5148083333333,9,-234.5148083333333
2010-11-30 19:00:00,2010-11-30,19,0,0,14.0,0.0,14.0,0.0,238.07014333333336,9,-238.07014333333336
2010-11-30 20:00:00,2010-11-30,20,0,0,13.4,0.0,13.4,0.0,198.02718166666665,9,-198.02718166666665
2010-11-30 21:00:00,2010-11-30,21,0,0,12.8,0.0,12.8,0.0,306.37737500000003,9,-306.37737500000003
2010-11-30 22:00:00,2010-11-30,22,0,0,12.3,0.0,12.3,0.0,313.70766666666674,9,-313.70766666666674
2010-11-30 23:00:00,2010-11-30,23,0,0,11.9,0.0,11.9,0.0,288.06395,9,-288.06395
2010-12-01 00:00:00,2010-12-01,0,0,0,12.1,0.0,12.1,0.0,302.85100166666666,9,-302.85100166666666
2010-12-01 01:00:00,2010-12-01,1,0,0,12.3,0.0,12.3,0.0,301.04693333333324,9,-301.04693333333324
2010-12-01 02:00:00,2010-12-01,2,0,0,12.5,0.0,12.5,0.0,466.0303166666668,9,-466.0303166666668
2010-12-01 03:00:00,2010-12-01,3,0,0,12.7,0.0,12.7,0.0,216.80912166666664,9,-216.80912166666664
2010-12-01 04:00:00,2010-12-01,4,0,0,12.9,0.0,12.9,0.0,220.5608333333333,9,-220.5608333333333
2010-12-01 05:00:00,2010-12-01,5,0,0,13.1,0.0,13.1,0.0,273.7582465517242,9,-273.7582465517242
2010-12-01 06:00:00,2010-12-01,6,0,0,13.3,0.0,13.3,0.0,245.85639,9,-245.85639
2010-12-01 07:00:00,2010-12-01,7,71,16,13.5,0.0,13.5,0.0,278.6614166666667,9,-278.6614166666667
2010-12-01 08:00:00,2010-12-01,8,149,78,14.2,144.027,16.414,450.785,202.3020383333333,9,248.48296166666677
2010-12-01 09:00:00,2010-12-01,9,483,86,15.4,338.15,21.553,1179.844,357.5278666666666,9,822.3161333333335
2010-12-01 10:00:00,2010-12-01,10,379,137,16.9,408.774,22.82,1423.008,421.1488,9,1001.8592
2010-12-01 11:00:00,2010-12-01,11,393,150,18.5,479.277,26.481,1638.16,468.6654683333333,9,1169.4945316666667
2010-12-01 12:00:00,2010-12-01,12,244,181,19.9,403.273,26.994,1361.663,373.8534,9,987.8096
2010-12-01 13:00:00,2010-12-01,13,354,142,20.7,460.506,27.272,1562.781,365.6872666666666,9,1197.0937333333334
2010-12-01 14:00:00,2010-12-01,14,450,92,20.9,457.783,27.525,1563.23,287.8095666666666,9,1275.4204333333334
2010-12-01 15:00:00,2010-12-01,15,189,77,20.3,214.162,23.517,731.314,278.767645,9,452.546355
2010-12-01 16:00:00,2010-12-01,16,61,16,19.3,49.123,20.265,159.649,271.0167466666666,9,-111.36774666666662
2010-12-01 17:00:00,2010-12-01,17,0,0,18.3,0.0,0.0,0.0,172.06012166666667,9,-172.06012166666667
2010-12-01 18:00:00,2010-12-01,18,0,0,17.5,0.0,17.5,0.0,260.615695,9,-260.615695
2010-12-01 19:00:00,2010-12-01,19,0,0,16.8,0.0,16.8,0.0,227.989255,9,-227.989255
2010-12-01 20:00:00,2010-12-01,20,0,0,16.2,0.0,16.2,0.0,206.33435666666665,9,-206.33435666666665
2010-12-01 21:00:00,2010-12-01,21,0,0,15.7,0.0,15.7,0.0,274.3540033333333,9,-274.3540033333333
2010-12-01 22:00:00,2010-12-01,22,0,0,15.3,0.0,15.3,0.0,165.57580166666668,9,-165.57580166666668
2010-12-01 23:00:00,2010-12-01,23,0,0,15.0,0.0,15.0,0.0,364.2848833333333,9,-364.2848833333333
2010-12-02 00:00:00,2010-12-02,0,0,0,14.9,0.0,14.9,0.0,340.7975666666667,9,-340.7975666666667
2010-12-02 01:00:00,2010-12-02,1,0,0,14.8,0.0,14.8,0.0,198.7951283333333,9,-198.7951283333333
2010-12-02 02:00:00,2010-12-02,2,0,0,14.8,0.0,14.8,0.0,310.7518366666666,9,-310.7518366666666
2010-12-02 03:00:00,2010-12-02,3,0,0,14.7,0.0,14.7,0.0,270.8201016666667,9,-270.8201016666667
2010-12-02 04:00:00,2010-12-02,4,0,0,14.6,0.0,14.6,0.0,173.61092333333335,9,-173.61092333333335
2010-12-02 05:00:00,2010-12-02,5,0,0,14.6,0.0,14.6,0.0,249.92212586206887,9,-249.92212586206887
2010-12-02 06:00:00,2010-12-02,6,0,0,14.5,0.0,14.5,0.0,234.0405,9,-234.0405
2010-12-02 07:00:00,2010-12-02,7,175,17,14.7,0.0,14.7,0.0,193.95657,9,-193.95657
2010-12-02 08:00:00,2010-12-02,8,270,80,15.4,178.674,17.657,549.142,293.32496666666674,9,255.8170333333333
2010-12-02 09:00:00,2010-12-02,9,426,108,16.7,334.17,21.658,1163.01,322.4029333333334,9,840.6070666666666
2010-12-02 10:00:00,2010-12-02,10,552,109,18.3,492.638,26.414,1702.324,389.67651000000006,9,1312.64749
2010-12-02 11:00:00,2010-12-02,11,618,104,20.1,603.268,28.728,2057.739,260.29656666666665,9,1797.4424333333334
2010-12-02 12:00:00,2010-12-02,12,618,104,21.6,640.102,30.432,2162.077,171.774355,9,1990.302645
2010-12-02 13:00:00,2010-12-02,13,552,109,22.5,590.273,30.287,1992.986,269.91699166666666,9,1723.0690083333334
2010-12-02 14:00:00,2010-12-02,14,426,108,22.7,458.089,29.097,1553.252,200.02156166666663,9,1353.2304383333333
2010-12-02 15:00:00,2010-12-02,15,270,80,22.1,268.806,26.714,914.493,234.4093066666667,9,680.0836933333334
2010-12-02 16:00:00,2010-12-02,16,175,17,21.0,105.687,22.738,351.767,265.540735,9,86.22626500000001
2010-12-02 17:00:00,2010-12-02,17,0,0,19.9,0.0,0.0,0.0,173.31291666666667,9,-173.31291666666667
2010-12-02 18:00:00,2010-12-02,18,0,0,19.0,0.0,19.0,0.0,271.8106433333333,9,-271.8106433333333
2010-12-02 19:00:00,2010-12-02,19,0,0,18.2,0.0,18.2,0.0,184.665995,9,-184.665995
2010-12-02 20:00:00,2010-12-02,20,0,0,17.6,0.0,17.6,0.0,248.63636666666667,9,-248.63636666666667
2010-12-02 21:00:00,2010-12-02,21,0,0,17.1,0.0,17.1,0.0,380.71760000000006,9,-380.71760000000006
2010-12-02 22:00:00,2010-12-02,22,0,0,16.6,0.0,16.6,0.0,357.5095833333333,9,-357.5095833333333
2010-12-02 23:00:00,2010-12-02,23,0,0,16.3,0.0,16.3,0.0,385.2263,9,-385.2263
2010-12-03 00:00:00,2010-12-03,0,0,0,16.0,0.0,16.0,0.0,255.64838,9,-255.64838
2010-12-03 01:00:00,2010-12-03,1,0,0,15.8,0.0,15.8,0.0,240.67087,9,-240.67087
2010-12-03 02:00:00,2010-12-03,2,0,0,15.6,0.0,15.6,0.0,250.34079166666663,9,-250.34079166666663
2010-12-03 03:00:00,2010-12-03,3,0,0,15.3,0.0,15.3,0.0,312.92357333333337,9,-312.92357333333337
2010-12-03 04:00:00,2010-12-03,4,0,0,15.1,0.0,15.1,0.0,252.7711383333333,9,-252.7711383333333
2010-12-03 05:00:00,2010-12-03,5,0,0,14.9,0.0,14.9,0.0,201.973101724138,9,-201.973101724138
2010-12-03 06:00:00,2010-12-03,6,0,0,14.6,0.0,14.6,0.0,232.4991916666667,9,-232.4991916666667
2010-12-03 07:00:00,2010-12-03,7,178,16,14.8,0.0,14.8,0.0,238.62674166666667,9,-238.62674166666667
2010-12-03 08:00:00,2010-12-03,8,272,79,15.5,176.834,18.699,537.874,293.7926683333333,9,244.0813316666667
2010-12-03 09:00:00,2010-12-03,9,426,107,16.6,332.177,22.733,1150.542,350.01115833333336,9,800.5308416666666
2010-12-03 10:00:00,2010-12-03,10,548,109,18.1,488.89,28.397,1676.568,174.23622833333332,9,1502.3317716666666
2010-12-03 11:00:00,2010-12-03,11,615,104,19.7,599.854,30.443,2032.859,266.8376716666667,9,1766.0213283333333
2010-12-03 12:00:00,2010-12-03,12,615,104,21.0,636.727,33.111,2128.652,224.6168033333333,9,1904.0351966666667
2010-12-03 13:00:00,2010-12-03,13,548,109,21.9,586.428,31.534,1970.539,208.3054733333333,9,1762.2335266666666
2010-12-03 14:00:00,2010-12-03,14,426,107,22.0,456.706,29.213,1548.023,272.6045733333333,9,1275.4184266666666
2010-12-03 15:00:00,2010-12-03,15,272,79,21.4,268.891,25.888,917.971,163.20370666666665,9,754.7672933333333
2010-12-03 16:00:00,2010-12-03,16,177,16,20.5,105.267,22.255,351.081,274.16341666666665,9,76.91758333333337
2010-12-03 17:00:00,2010-12-03,17,0,0,19.5,0.0,0.0,0.0,219.45779166666668,9,-219.45779166666668
2010-12-03 18:00:00,2010-12-03,18,0,0,18.7,0.0,18.7,0.0,238.30025,9,-238.30025
2010-12-03 19:00:00,2010-12-03,19,0,0,18.0,0.0,18.0,0.0,312.6937766666667,9,-312.6937766666667
2010-12-03 20:00:00,2010-12-03,20,0,0,17.4,0.0,17.4,0.0,492.1507833333334,9,-492.1507833333334
2010-12-03 21:00:00,2010-12-03,21,0,0,17.0,0.0,17.0,0.0,413.07863333333336,9,-413.07863333333336
2010-12-03 22:00:00,2010-12-03,22,0,0,16.6,0.0,16.6,0.0,227.79675,9,-227.79675
2010-12-03 23:00:00,2010-12-03,23,0,0,16.2,0.0,16.2,0.0,325.32327999999995,9,-325.32327999999995
2010-12-04 00:00:00,2010-12-04,0,0,0,16.0,0.0,16.0,0.0,198.11166666666668,9,-198.11166666666668
2010-12-04 01:00:00,2010-12-04,1,0,0,15.8,0.0,15.8,0.0,243.34402666666668,9,-243.34402666666668
2010-12-04 02:00:00,2010-12-04,2,0,0,15.5,0.0,15.5,0.0,244.53115,9,-244.53115
2010-12-04 03:00:00,2010-12-04,3,0,0,15.3,0.0,15.3,0.0,190.56283666666667,9,-190.56283666666667
2010-12-04 04:00:00,2010-12-04,4,0,0,15.0,0.0,15.0,0.0,284.8825516666667,9,-284.8825516666667
2010-12-04 05:00:00,2010-12-04,5,0,0,14.8,0.0,14.8,0.0,161.68767413793103,9,-161.68767413793103
2010-12-04 06:00:00,2010-12-04,6,0,0,14.5,0.0,14.5,0.0,282.71216166666665,9,-282.71216166666665
2010-12-04 07:00:00,2010-12-04,7,202,13,14.6,0.0,14.6,0.0,166.83004333333332,9,-166.83004333333332
2010-12-04 08:00:00,2010-12-04,8,137,74,15.1,135.16,20.47,409.201,335.60818166666667,9,73.59281833333335
2010-12-04 09:00:00,2010-12-04,9,266,120,15.9,264.351,26.74,893.661,417.88407500000005,9,475.7769249999999
2010-12-04 10:00:00,2010-12-04,10,357,139,16.8,394.644,32.999,1319.369,377.3854166666668,9,941.9835833333332
2010-12-04 11:00:00,2010-12-04,11,640,85,17.9,593.231,42.243,1920.313,1306.9209999999996,9,613.3920000000005
2010-12-04 12:00:00,2010-12-04,12,339,160,18.8,468.539,37.975,1523.281,715.9908499999999,9,807.29015
2010-12-04 13:00:00,2010-12-04,13,202,163,19.4,347.349,33.604,1138.676,477.66653333333335,9,661.0094666666666
2010-12-04 14:00:00,2010-12-04,14,403,98,19.5,428.819,37.085,1407.382,496.6483833333333,9,910.7336166666668
2010-12-04 15:00:00,2010-12-04,15,215,73,19.1,225.871,28.374,758.695,259.03816666666665,9,499.6568333333334
2010-12-04 16:00:00,2010-12-04,16,199,13,18.4,111.335,22.967,371.252,246.11085666666668,9,125.14114333333332
2010-12-04 17:00:00,2010-12-04,17,0,0,17.8,0.0,0.0,0.0,193.30174,9,-193.30174
2010-12-04 18:00:00,2010-12-04,18,0,0,17.2,0.0,17.2,0.0,278.9724566666667,9,-278.9724566666667
2010-12-04 19:00:00,2010-12-04,19,0,0,16.8,0.0,16.8,0.0,205.09009166666672,9,-205.09009166666672
2010-12-04 20:00:00,2010-12-04,20,0,0,16.4,0.0,16.4,0.0,521.9181666666667,9,-521.9181666666667
2010-12-04 21:00:00,2010-12-04,21,0,0,16.1,0.0,16.1,0.0,430.4697666666667,9,-430.4697666666667
2010-12-04 22:00:00,2010-12-04,22,0,0,15.8,0.0,15.8,0.0,469.5341333333333,9,-469.5341333333333
2010-12-04 23:00:00,2010-12-04,23,0,0,15.6,0.0,15.6,0.0,395.79875,9,-395.79875
2010-12-05 00:00:00,2010-12-05,0,0,0,15.7,0.0,15.7,0.0,291.4727083333334,9,-291.4727083333334
2010-12-05 01:00:00,2010-12-05,1,0,0,15.8,0.0,15.8,0.0,256.74834666666663,9,-256.74834666666663
2010-12-05 02:00:00,2010-12-05,2,0,0,15.9,0.0,15.9,0.0,187.18860833333332,9,-187.18860833333332
2010-12-05 03:00:00,2010-12-05,3,0,0,15.9,0.0,15.9,0.0,293.4189866666667,9,-293.4189866666667
2010-12-05 04:00:00,2010-12-05,4,0,0,16.0,0.0,16.0,0.0,153.2341616666667,9,-153.2341616666667
2010-12-05 05:00:00,2010-12-05,5,0,0,16.1,0.0,16.1,0.0,299.33994482758624,9,-299.33994482758624
2010-12-05 06:00:00,2010-12-05,6,0,0,16.2,0.0,16.2,0.0,153.46553333333333,9,-153.46553333333333
2010-12-05 07:00:00,2010-12-05,7,0,7,16.2,0.0,16.2,0.0,286.8511816666667,9,-286.8511816666667
2010-12-05 08:00:00,2010-12-05,8,0,20,16.5,18.572,16.798,53.806,167.56880166666667,9,-113.76280166666668
2010-12-05 09:00:00,2010-12-05,9,0,39,16.8,36.236,17.42,116.928,462.2079766666667,9,-345.2799766666667
2010-12-05 10:00:00,2010-12-05,10,0,39,17.3,36.247,17.856,116.184,227.3400083333333,9,-111.15600833333328
2010-12-05 11:00:00,2010-12-05,11,0,61,17.8,56.772,18.607,183.593,219.1916516666667,9,-35.59865166666671
2010-12-05 12:00:00,2010-12-05,12,0,105,18.2,98.418,19.705,322.819,243.85262333333333,9,78.96637666666669
2010-12-05 13:00:00,2010-12-05,13,0,29,18.5,26.968,18.862,83.911,196.11411666666663,9,-112.20311666666665
2010-12-05 14:00:00,2010-12-05,14,0,31,18.5,28.819,18.965,90.287,274.62035333333336,9,-184.33335333333332
2010-12-05 15:00:00,2010-12-05,15,0,13,18.3,12.068,18.5,36.622,171.69579500000003,9,-135.07379500000002
2010-12-05 16:00:00,2010-12-05,16,0,6,18.0,5.562,18.078,16.328,276.38891666666666,9,-260.0609166666667
2010-12-05 17:00:00,2010-12-05,17,0,0,17.7,0.0,0.0,0.0,241.80076,9,-241.80076
2010-12-05 18:00:00,2010-12-05,18,0,0,17.5,0.0,17.5,0.0,182.55680166666664,9,-182.55680166666664
2010-12-05 19:00:00,2010-12-05,19,0,0,17.2,0.0,17.2,0.0,257.07845333333336,9,-257.07845333333336
2010-12-05 20:00:00,2010-12-05,20,0,0,17.1,0.0,17.1,0.0,230.30303333333333,9,-230.30303333333333
2010-12-05 21:00:00,2010-12-05,21,0,0,16.9,0.0,16.9,0.0,198.83387,9,-198.83387
2010-12-05 22:00:00,2010-12-05,22,0,0,16.8,0.0,16.8,0.0,300.81685666666664,9,-300.81685666666664
2010-12-05 23:00:00,2010-12-05,23,0,0,16.7,0.0,16.7,0.0,509.9417166666668,9,-509.9417166666668
2010-12-06 00:00:00,2010-12-06,0,0,0,16.4,0.0,16.4,0.0,383.5052500000001,9,-383.5052500000001
2010-12-06 01:00:00,2010-12-06,1,0,0,16.1,0.0,16.1,0.0,359.70320000000004,9,-359.70320000000004
2010-12-06 02:00:00,2010-12-06,2,0,0,15.8,0.0,15.8,0.0,316.43832333333324,9,-316.43832333333324
2010-12-06 03:00:00,2010-12-06,3,0,0,15.4,0.0,15.4,0.0,264.0844816666667,9,-264.0844816666667
2010-12-06 04:00:00,2010-12-06,4,0,0,15.1,0.0,15.1,0.0,264.14178,9,-264.14178
2010-12-06 05:00:00,2010-12-06,5,0,0,14.8,0.0,14.8,0.0,193.15450169491527,9,-193.15450169491527
2010-12-06 06:00:00,2010-12-06,6,0,0,14.5,0.0,14.5,0.0,204.72928333333329,9,-204.72928333333329
2010-12-06 07:00:00,2010-12-06,7,197,12,14.6,0.0,14.6,0.0,279.71843333333334,9,-279.71843333333334
2010-12-06 08:00:00,2010-12-06,8,217,72,15.0,150.506,20.929,443.936,687.1697916666667,9,-243.23379166666672
2010-12-06 09:00:00,2010-12-06,9,321,111,15.8,278.805,27.233,942.046,193.63127166666663,9,748.4147283333334
2010-12-06 10:00:00,2010-12-06,10,439,121,16.7,425.333,34.17,1420.905,394.7736166666666,9,1026.1313833333334
2010-12-06 11:00:00,2010-12-06,11,444,135,17.7,497.291,38.087,1628.07,240.11461666666668,9,1387.9553833333332
2010-12-06 12:00:00,2010-12-06,12,234,179,18.5,391.449,34.509,1282.796,178.17465666666664,9,1104.6213433333337
2010-12-06 13:00:00,2010-12-06,13,117,149,19.0,252.48,29.318,832.634,251.108515,9,581.525485
2010-12-06 14:00:00,2010-12-06,14,282,117,19.1,353.571,33.588,1168.776,194.59305,9,974.18295
2010-12-06 15:00:00,2010-12-06,15,82,56,18.8,114.432,23.494,381.103,193.83783166666663,9,187.26516833333335
2010-12-06 16:00:00,2010-12-06,16,192,12,18.2,106.857,22.583,356.413,247.76880166666663,9,108.64419833333338
2010-12-06 17:00:00,2010-12-06,17,0,0,17.6,0.0,0.0,0.0,160.43670666666665,9,-160.43670666666665
2010-12-06 18:00:00,2010-12-06,18,0,0,17.0,0.0,17.0,0.0,234.926915,9,-234.926915
2010-12-06 19:00:00,2010-12-06,19,0,0,16.6,0.0,16.6,0.0,238.81200833333332,9,-238.81200833333332
2010-12-06 20:00:00,2010-12-06,20,0,0,16.3,0.0,16.3,0.0,371.1484666666667,9,-371.1484666666667
2010-12-06 21:00:00,2010-12-06,21,0,0,16.0,0.0,16.0,0.0,451.7703833333333,9,-451.7703833333333
2010-12-06 22:00:00,2010-12-06,22,0,0,15.7,0.0,15.7,0.0,430.63685,9,-430.63685
2010-12-06 23:00:00,2010-12-06,23,0,0,15.5,0.0,15.5,0.0,314.80815,9,-314.80815
2010-12-07 00:00:00,2010-12-07,0,0,0,15.1,0.0,15.1,0.0,289.9408366666667,9,-289.9408366666667
2010-12-07 01:00:00,2010-12-07,1,0,0,14.6,0.0,14.6,0.0,172.76505500000002,9,-172.76505500000002
2010-12-07 02:00:00,2010-12-07,2,0,0,14.2,0.0,14.2,0.0,223.36080666666663,9,-223.36080666666663
2010-12-07 03:00:00,2010-12-07,3,0,0,13.8,0.0,13.8,0.0,226.9650233333333,9,-226.9650233333333
2010-12-07 04:00:00,2010-12-07,4,0,0,13.3,0.0,13.3,0.0,155.81485833333332,9,-155.81485833333332
2010-12-07 05:00:00,2010-12-07,5,0,0,12.9,0.0,12.9,0.0,273.52297241379307,9,-273.52297241379307
2010-12-07 06:00:00,2010-12-07,6,0,0,12.5,0.0,12.5,0.0,145.67073666666667,9,-145.67073666666667
2010-12-07 07:00:00,2010-12-07,7,111,16,12.6,0.0,12.6,0.0,243.50960166666667,9,-243.50960166666667
2010-12-07 08:00:00,2010-12-07,8,267,73,13.3,163.463,19.71,478.915,182.50254,9,296.41246
2010-12-07 09:00:00,2010-12-07,9,435,98,14.6,323.008,27.847,1093.694,406.1712833333333,9,687.5227166666666
2010-12-07 10:00:00,2010-12-07,10,554,101,16.1,479.509,35.806,1598.26,269.3100783333333,9,1328.9499216666668
2010-12-07 11:00:00,2010-12-07,11,620,96,17.7,590.023,41.91,1912.072,167.99409666666665,9,1744.077903333333
2010-12-07 12:00:00,2010-12-07,12,479,135,19.2,558.555,42.079,1796.183,288.5558516666667,9,1507.6271483333333
2010-12-07 13:00:00,2010-12-07,13,413,136,20.0,499.563,40.459,1613.708,172.68727,9,1441.0207300000002
