timestamp,datetime,h,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),Pavg,iid,dif
2011-02-14 00:00:00,2011-02-14,0,0,0,13.5,0.0,13.5,0.0,266.8969333333333,6,-266.8969333333333
2011-02-14 01:00:00,2011-02-14,1,0,0,13.2,0.0,13.2,0.0,235.2915333333333,6,-235.2915333333333
2011-02-14 02:00:00,2011-02-14,2,0,0,12.9,0.0,12.9,0.0,238.97581666666665,6,-238.97581666666665
2011-02-14 03:00:00,2011-02-14,3,0,0,12.7,0.0,12.7,0.0,242.84291666666667,6,-242.84291666666667
2011-02-14 04:00:00,2011-02-14,4,0,0,12.4,0.0,12.4,0.0,231.75886666666665,6,-231.75886666666665
2011-02-14 05:00:00,2011-02-14,5,0,0,12.1,0.0,12.1,0.0,192.302105263158,6,-192.302105263158
2011-02-14 06:00:00,2011-02-14,6,0,0,12.1,0.0,12.1,0.0,174.3788833333333,6,-174.3788833333333
2011-02-14 07:00:00,2011-02-14,7,68,73,12.4,0.0,12.4,0.0,178.84864999999996,6,-178.84864999999996
2011-02-14 08:00:00,2011-02-14,8,477,98,13.0,215.06,14.892,651.87,262.7187833333333,6,389.1512166666667
2011-02-14 09:00:00,2011-02-14,9,575,119,13.8,398.148,16.891,1409.154,261.04344999999995,6,1148.11055
2011-02-14 10:00:00,2011-02-14,10,510,169,14.8,523.014,18.997,1847.301,332.48375000000004,6,1514.8172499999998
2011-02-14 11:00:00,2011-02-14,11,586,158,15.7,653.114,21.303,2273.34,171.2081,6,2102.1319000000003
2011-02-14 12:00:00,2011-02-14,12,609,149,16.4,717.201,21.524,2483.391,113.65118666666666,6,2369.7398133333336
2011-02-14 13:00:00,2011-02-14,13,593,141,16.9,708.876,22.684,2441.315,197.69420666666664,6,2243.620793333333
2011-02-14 14:00:00,2011-02-14,14,575,119,17.1,643.2,22.18,2225.45,418.1809818181817,6,1807.2690181818184
2011-02-14 23:00:00,2011-02-14,23,0,0,13.1,0.0,13.1,0.0,616.4982222222222,6,-616.4982222222222
2011-02-15 00:00:00,2011-02-15,0,0,0,13.1,0.0,13.1,0.0,532.4723333333334,6,-532.4723333333334
2011-02-15 01:00:00,2011-02-15,1,0,0,13.0,0.0,13.0,0.0,423.20281666666665,6,-423.20281666666665
2011-02-15 02:00:00,2011-02-15,2,0,0,13.0,0.0,13.0,0.0,258.9541833333333,6,-258.9541833333333
2011-02-15 03:00:00,2011-02-15,3,0,0,13.0,0.0,13.0,0.0,272.5716333333333,6,-272.5716333333333
2011-02-15 04:00:00,2011-02-15,4,0,0,12.9,0.0,12.9,0.0,252.8203666666667,6,-252.8203666666667
2011-02-15 05:00:00,2011-02-15,5,0,0,12.9,0.0,12.9,0.0,181.82866666666663,6,-181.82866666666663
2011-02-15 06:00:00,2011-02-15,6,0,1,12.9,0.0,12.9,0.0,178.34873333333334,6,-178.34873333333334
2011-02-15 07:00:00,2011-02-15,7,87,74,13.2,0.0,13.2,0.0,170.71673833333332,6,-170.71673833333332
2011-02-15 08:00:00,2011-02-15,8,386,117,13.8,228.521,15.876,711.272,184.24461666666667,6,527.0273833333333
2011-02-15 09:00:00,2011-02-15,9,496,142,14.7,386.526,18.638,1358.141,303.4870666666667,6,1054.6539333333335
2011-02-15 10:00:00,2011-02-15,10,477,181,15.7,515.151,20.657,1806.081,251.2374333333333,6,1554.843566666667
2011-02-15 11:00:00,2011-02-15,11,650,135,16.7,680.609,23.806,2349.424,227.8388833333333,6,2121.585116666666
2011-02-15 12:00:00,2011-02-15,12,700,116,17.4,759.088,25.052,2597.389,300.9211166666667,6,2296.467883333333
2011-02-15 13:00:00,2011-02-15,13,692,108,17.9,759.914,24.604,2601.782,417.29533333333336,6,2184.4866666666667
2011-02-15 14:00:00,2011-02-15,14,556,125,18.1,634.81,24.837,2173.226,395.7510166666667,6,1777.4749833333335
2011-02-15 15:00:00,2011-02-15,15,530,89,17.8,514.678,21.819,1792.172,353.8033620689655,6,1438.3686379310343
2011-02-15 16:00:00,2011-02-15,16,297,59,17.2,253.582,19.308,886.35,278.7552666666667,6,607.5947333333334
2011-02-15 17:00:00,2011-02-15,17,21,1,16.4,9.716,16.484,29.127,151.41285000000005,6,-122.28585000000004
2011-02-15 18:00:00,2011-02-15,18,0,0,15.8,0.0,0.0,0.0,240.27334166666665,6,-240.27334166666665
2011-02-15 19:00:00,2011-02-15,19,0,0,15.2,0.0,15.2,0.0,234.8207333333333,6,-234.8207333333333
2011-02-15 20:00:00,2011-02-15,20,0,0,14.8,0.0,14.8,0.0,292.1028166666667,6,-292.1028166666667
2011-02-15 21:00:00,2011-02-15,21,0,0,14.5,0.0,14.5,0.0,757.0343333333334,6,-757.0343333333334
2011-02-15 22:00:00,2011-02-15,22,0,0,14.2,0.0,14.2,0.0,713.5846000000001,6,-713.5846000000001
2011-02-15 23:00:00,2011-02-15,23,0,0,13.9,0.0,13.9,0.0,588.5291833333334,6,-588.5291833333334
2011-02-16 00:00:00,2011-02-16,0,0,0,13.5,0.0,13.5,0.0,418.98210000000006,6,-418.98210000000006
2011-02-16 01:00:00,2011-02-16,1,0,0,13.0,0.0,13.0,0.0,312.7653,6,-312.7653
2011-02-16 02:00:00,2011-02-16,2,0,0,12.6,0.0,12.6,0.0,281.9003666666666,6,-281.9003666666666
2011-02-16 03:00:00,2011-02-16,3,0,0,12.2,0.0,12.2,0.0,242.04615000000004,6,-242.04615000000004
2011-02-16 04:00:00,2011-02-16,4,0,0,11.7,0.0,11.7,0.0,198.76636666666667,6,-198.76636666666667
2011-02-16 05:00:00,2011-02-16,5,0,0,11.3,0.0,11.3,0.0,194.0129827586207,6,-194.0129827586207
2011-02-16 06:00:00,2011-02-16,6,0,2,11.3,0.0,11.3,0.0,218.32286666666667,6,-218.32286666666667
2011-02-16 07:00:00,2011-02-16,7,156,70,11.5,0.0,11.5,0.0,278.8424833333333,6,-278.8424833333333
2011-02-16 08:00:00,2011-02-16,8,190,148,12.1,233.957,21.489,743.775,264.28325,6,479.49175
2011-02-16 09:00:00,2011-02-16,9,240,203,12.9,329.515,25.963,1119.491,272.8977118644068,6,846.5932881355932
2011-02-16 10:00:00,2011-02-16,10,473,178,13.9,510.328,34.822,1693.54,143.237485,6,1550.302515
2011-02-16 11:00:00,2011-02-16,11,736,101,14.8,710.63,43.906,2270.895,185.1165683333333,6,2085.7784316666666
2011-02-16 12:00:00,2011-02-16,12,699,115,15.6,758.763,46.631,2384.289,177.29758333333334,6,2206.9914166666667
2011-02-16 13:00:00,2011-02-16,13,623,130,16.1,726.407,45.789,2285.395,327.7800666666666,6,1957.6149333333333
2011-02-16 14:00:00,2011-02-16,14,458,150,16.2,578.761,39.854,1863.258,346.4525,6,1516.8055
2011-02-16 15:00:00,2011-02-16,15,410,111,15.9,449.067,34.287,1483.247,368.8476724137932,6,1114.399327586207
2011-02-16 16:00:00,2011-02-16,16,347,54,15.3,278.364,26.734,948.462,459.14175,6,489.32025
2011-02-16 17:00:00,2011-02-16,17,0,2,14.6,1.854,14.676,5.234,774.7226166666666,6,-769.4886166666665
2011-02-16 18:00:00,2011-02-16,18,0,0,14.0,0.0,0.0,0.0,407.19486666666666,6,-407.19486666666666
2011-02-16 19:00:00,2011-02-16,19,0,0,13.5,0.0,13.5,0.0,392.30556666666666,6,-392.30556666666666
2011-02-16 20:00:00,2011-02-16,20,0,0,13.1,0.0,13.1,0.0,271.6351,6,-271.6351
2011-02-16 21:00:00,2011-02-16,21,0,0,12.7,0.0,12.7,0.0,420.7949491525424,6,-420.7949491525424
2011-02-16 22:00:00,2011-02-16,22,0,0,12.5,0.0,12.5,0.0,445.3536101694915,6,-445.3536101694915
2011-02-16 23:00:00,2011-02-16,23,0,0,12.2,0.0,12.2,0.0,430.32435,6,-430.32435
2011-02-17 00:00:00,2011-02-17,0,0,0,11.5,0.0,11.5,0.0,354.07620000000003,6,-354.07620000000003
2011-02-17 01:00:00,2011-02-17,1,0,0,10.8,0.0,10.8,0.0,278.09779999999995,6,-278.09779999999995
2011-02-17 02:00:00,2011-02-17,2,0,0,10.1,0.0,10.1,0.0,275.04205,6,-275.04205
2011-02-17 03:00:00,2011-02-17,3,0,0,9.4,0.0,9.4,0.0,195.67936666666665,6,-195.67936666666665
2011-02-17 04:00:00,2011-02-17,4,0,0,8.7,0.0,8.7,0.0,194.85681666666667,6,-194.85681666666667
2011-02-17 05:00:00,2011-02-17,5,0,0,8.0,0.0,8.0,0.0,192.1288771929825,6,-192.1288771929825
2011-02-17 06:00:00,2011-02-17,6,0,3,8.1,0.0,8.1,0.0,215.44095,6,-215.44095
2011-02-17 07:00:00,2011-02-17,7,163,74,8.5,0.0,8.5,0.0,265.47438983050847,6,-265.47438983050847
2011-02-17 08:00:00,2011-02-17,8,535,91,9.5,226.28,18.403,680.988,231.7601333333333,6,449.2278666666667
2011-02-17 09:00:00,2011-02-17,9,642,103,10.9,417.328,28.015,1419.714,317.80455,6,1101.90945
2011-02-17 10:00:00,2011-02-17,10,484,181,12.5,521.64,33.884,1737.601,258.96975,6,1478.63125
2011-02-17 11:00:00,2011-02-17,11,632,144,14.1,678.955,41.89,2182.053,256.1119,6,1925.9411
2011-02-17 12:00:00,2011-02-17,12,605,154,15.3,723.352,44.865,2284.69,325.68774999999994,6,1959.00225
2011-02-17 13:00:00,2011-02-17,13,672,117,16.1,754.927,46.959,2364.879,281.49288333333334,6,2083.3861166666666
2011-02-17 14:00:00,2011-02-17,14,420,166,16.4,558.199,39.206,1799.013,267.4800833333333,6,1531.5329166666666
2011-02-17 15:00:00,2011-02-17,15,427,112,15.9,463.955,34.896,1529.398,255.12313333333333,6,1274.2748666666666
2011-02-17 16:00:00,2011-02-17,16,291,63,14.9,255.497,25.389,871.344,243.3714,6,627.9726
2011-02-17 17:00:00,2011-02-17,17,0,3,13.7,2.781,13.814,8.061,200.27686666666665,6,-192.21586666666664
2011-02-17 18:00:00,2011-02-17,18,0,0,12.6,0.0,0.0,0.0,234.04215254237283,6,-234.04215254237283
2011-02-17 19:00:00,2011-02-17,19,0,0,11.8,0.0,11.8,0.0,635.7429333333333,6,-635.7429333333333
2011-02-17 20:00:00,2011-02-17,20,0,0,11.1,0.0,11.1,0.0,991.8076166666666,6,-991.8076166666666
2011-02-17 21:00:00,2011-02-17,21,0,0,10.5,0.0,10.5,0.0,552.15475,6,-552.15475
2011-02-17 22:00:00,2011-02-17,22,0,0,10.1,0.0,10.1,0.0,356.77431666666666,6,-356.77431666666666
2011-02-17 23:00:00,2011-02-17,23,0,0,9.7,0.0,9.7,0.0,410.2973333333333,6,-410.2973333333333
2011-02-18 00:00:00,2011-02-18,0,0,0,9.5,0.0,9.5,0.0,337.5727666666666,6,-337.5727666666666
2011-02-18 01:00:00,2011-02-18,1,0,0,9.3,0.0,9.3,0.0,237.20746666666668,6,-237.20746666666668
2011-02-18 02:00:00,2011-02-18,2,0,0,9.1,0.0,9.1,0.0,235.5948666666667,6,-235.5948666666667
2011-02-18 03:00:00,2011-02-18,3,0,0,9.0,0.0,9.0,0.0,234.88396666666668,6,-234.88396666666668
2011-02-18 04:00:00,2011-02-18,4,0,0,8.8,0.0,8.8,0.0,259.05285,6,-259.05285
2011-02-18 05:00:00,2011-02-18,5,0,0,8.6,0.0,8.6,0.0,205.6201206896552,6,-205.6201206896552
2011-02-18 06:00:00,2011-02-18,6,0,3,8.6,0.0,8.6,0.0,168.38168333333334,6,-168.38168333333334
2011-02-18 07:00:00,2011-02-18,7,78,67,9.0,0.0,9.0,0.0,187.6922807017544,6,-187.6922807017544
2011-02-18 08:00:00,2011-02-18,8,188,145,10.0,223.67,18.988,720.433,243.0729649122807,6,477.3600350877193
2011-02-18 09:00:00,2011-02-18,9,387,166,11.3,360.322,26.069,1228.957,276.22543333333334,6,952.7315666666668
2011-02-18 10:00:00,2011-02-18,10,473,176,12.9,510.121,33.811,1698.776,238.2648644067797,6,1460.5111355932204
2011-02-18 11:00:00,2011-02-18,11,580,156,14.4,651.485,41.058,2098.19,231.8198,6,1866.3702
2011-02-18 12:00:00,2011-02-18,12,726,104,15.6,773.891,47.249,2425.323,238.42846666666665,6,2186.894533333333
2011-02-18 13:00:00,2011-02-18,13,568,146,16.3,696.91,44.772,2198.437,318.85015000000004,6,1879.58685
2011-02-18 14:00:00,2011-02-18,14,459,148,16.6,579.256,40.271,1860.87,368.15701666666666,6,1492.712983333333
2011-02-18 15:00:00,2011-02-18,15,321,126,16.2,393.013,32.281,1301.886,236.80126666666663,6,1065.0847333333334
2011-02-18 16:00:00,2011-02-18,16,184,69,15.2,192.966,23.115,656.11,175.09891666666672,6,481.0110833333333
2011-02-18 17:00:00,2011-02-18,17,19,3,14.0,11.766,14.48,36.173,271.66641666666663,6,-235.49341666666663
2011-02-18 18:00:00,2011-02-18,18,0,0,13.0,0.0,0.0,0.0,712.2765833333334,6,-712.2765833333334
2011-02-18 19:00:00,2011-02-18,19,0,0,12.2,0.0,12.2,0.0,409.3459,6,-409.3459
2011-02-18 20:00:00,2011-02-18,20,0,0,11.5,0.0,11.5,0.0,399.6201500000001,6,-399.6201500000001
2011-02-18 21:00:00,2011-02-18,21,0,0,11.0,0.0,11.0,0.0,456.88375,6,-456.88375
2011-02-18 22:00:00,2011-02-18,22,0,0,10.5,0.0,10.5,0.0,320.77164406779656,6,-320.77164406779656
2011-02-18 23:00:00,2011-02-18,23,0,0,10.2,0.0,10.2,0.0,513.1934,6,-513.1934
2011-02-19 00:00:00,2011-02-19,0,0,0,10.0,0.0,10.0,0.0,413.8168,6,-413.8168
2011-02-19 01:00:00,2011-02-19,1,0,0,9.8,0.0,9.8,0.0,317.70635593220334,6,-317.70635593220334
2011-02-19 02:00:00,2011-02-19,2,0,0,9.7,0.0,9.7,0.0,243.32862711864408,6,-243.32862711864408
2011-02-19 03:00:00,2011-02-19,3,0,0,9.5,0.0,9.5,0.0,198.29041666666672,6,-198.29041666666672
2011-02-19 04:00:00,2011-02-19,4,0,0,9.3,0.0,9.3,0.0,179.0262166666667,6,-179.0262166666667
2011-02-19 05:00:00,2011-02-19,5,0,0,9.1,0.0,9.1,0.0,186.56936206896555,6,-186.56936206896555
2011-02-19 06:00:00,2011-02-19,6,540,4,9.2,0.0,9.2,0.0,265.2919833333333,6,-265.2919833333333
2011-02-19 07:00:00,2011-02-19,7,162,74,9.5,0.0,9.5,0.0,229.7507666666667,6,-229.7507666666667
2011-02-19 08:00:00,2011-02-19,8,401,116,10.4,229.337,19.518,711.352,252.1206833333333,6,459.23131666666666
2011-02-19 09:00:00,2011-02-19,9,474,148,11.6,386.046,27.428,1313.251,173.6405316666667,6,1139.6104683333333
2011-02-19 10:00:00,2011-02-19,10,722,98,13.0,596.23,37.471,1969.318,117.94929833333336,6,1851.3687016666663
2011-02-19 11:00:00,2011-02-19,11,598,153,14.4,664.126,41.575,2134.51,212.86080666666663,6,1921.6491933333336
2011-02-19 12:00:00,2011-02-19,12,109,285,15.4,396.589,31.547,1293.984,302.5291500000001,6,991.45485
2011-02-19 13:00:00,2011-02-19,13,110,262,16.1,375.246,31.375,1222.799,363.16631666666666,6,859.6326833333333
2011-02-19 14:00:00,2011-02-19,14,56,161,16.3,207.227,24.739,682.887,354.14073333333334,6,328.7462666666666
2011-02-19 15:00:00,2011-02-19,15,48,104,16.0,143.336,21.848,475.196,309.32072413793105,6,165.87527586206895
2011-02-19 16:00:00,2011-02-19,16,48,52,15.1,81.804,18.45,272.771,245.20716949152543,6,27.56383050847458
2011-02-19 17:00:00,2011-02-19,17,18,4,14.0,12.193,14.498,37.6,260.3322833333333,6,-222.7322833333333
2011-02-19 18:00:00,2011-02-19,18,0,0,13.1,0.0,0.0,0.0,233.24321666666663,6,-233.24321666666663
2011-02-19 19:00:00,2011-02-19,19,0,0,12.4,0.0,12.4,0.0,219.5526166666667,6,-219.5526166666667
2011-02-19 20:00:00,2011-02-19,20,0,0,11.8,0.0,11.8,0.0,630.2909333333334,6,-630.2909333333334
2011-02-19 21:00:00,2011-02-19,21,0,0,11.3,0.0,11.3,0.0,957.6334186046514,6,-957.6334186046514
2011-02-19 23:00:00,2011-02-19,23,0,0,10.6,0.0,10.6,0.0,244.1185087719298,6,-244.1185087719298
2011-02-20 00:00:00,2011-02-20,0,0,0,10.3,0.0,10.3,0.0,191.86836666666665,6,-191.86836666666665
2011-02-20 01:00:00,2011-02-20,1,0,0,10.1,0.0,10.1,0.0,167.35116666666667,6,-167.35116666666667
2011-02-20 02:00:00,2011-02-20,2,0,0,9.9,0.0,9.9,0.0,230.6617833333333,6,-230.6617833333333
2011-02-20 03:00:00,2011-02-20,3,0,0,9.6,0.0,9.6,0.0,247.18416666666675,6,-247.18416666666675
2011-02-20 04:00:00,2011-02-20,4,0,0,9.4,0.0,9.4,0.0,324.70315000000005,6,-324.70315000000005
2011-02-20 05:00:00,2011-02-20,5,0,0,9.2,0.0,9.2,0.0,260.3299827586207,6,-260.3299827586207
2011-02-20 06:00:00,2011-02-20,6,189,3,9.2,0.0,9.2,0.0,123.35443166666666,6,-123.35443166666666
2011-02-20 07:00:00,2011-02-20,7,108,54,9.5,0.0,9.5,0.0,131.73032666666668,6,-131.73032666666668
2011-02-20 08:00:00,2011-02-20,8,137,122,10.1,175.094,17.151,567.862,211.7253583333333,6,356.13664166666666
2011-02-20 09:00:00,2011-02-20,9,235,183,11.1,303.978,23.555,1041.437,283.84079999999994,6,757.5962
2011-02-20 10:00:00,2011-02-20,10,455,170,12.2,493.78,32.437,1651.519,312.3763,6,1339.1427
2011-02-20 11:00:00,2011-02-20,11,319,224,13.2,500.733,33.656,1647.07,245.73015,6,1401.3398499999998
2011-02-20 12:00:00,2011-02-20,12,311,226,14.1,524.648,35.505,1705.95,275.26820000000004,6,1430.6818
2011-02-20 13:00:00,2011-02-20,13,402,185,14.6,583.538,38.417,1880.349,833.2040333333334,6,1047.1449666666665
2011-02-20 14:00:00,2011-02-20,14,146,175,14.8,318.295,27.778,1054.093,635.8225666666665,6,418.2704333333336
2011-02-20 15:00:00,2011-02-20,15,247,128,14.5,338.973,28.361,1134.014,461.929603448276,6,672.0843965517239
2011-02-20 16:00:00,2011-02-20,16,42,19,13.8,46.158,15.693,152.846,398.4992033898305,6,-245.65320338983048
2011-02-20 17:00:00,2011-02-20,17,36,4,13.0,20.068,13.819,63.466,307.2712833333334,6,-243.80528333333336
2011-02-20 18:00:00,2011-02-20,18,0,0,12.3,0.0,0.0,0.0,278.83705,6,-278.83705
2011-02-20 19:00:00,2011-02-20,19,0,0,11.7,0.0,11.7,0.0,633.2283500000001,6,-633.2283500000001
2011-02-20 20:00:00,2011-02-20,20,0,0,11.2,0.0,11.2,0.0,593.471,6,-593.471
2011-02-20 21:00:00,2011-02-20,21,0,0,10.8,0.0,10.8,0.0,531.98195,6,-531.98195
2011-02-20 22:00:00,2011-02-20,22,0,0,10.5,0.0,10.5,0.0,445.166372881356,6,-445.166372881356
2011-02-20 23:00:00,2011-02-20,23,0,0,10.3,0.0,10.3,0.0,397.7518833333333,6,-397.7518833333333
2011-02-21 00:00:00,2011-02-21,0,0,0,10.2,0.0,10.2,0.0,386.6177666666668,6,-386.6177666666668
2011-02-21 01:00:00,2011-02-21,1,0,0,10.1,0.0,10.1,0.0,259.8537931034483,6,-259.8537931034483
2011-02-21 02:00:00,2011-02-21,2,0,0,10.0,0.0,10.0,0.0,205.3639827586207,6,-205.3639827586207
2011-02-21 03:00:00,2011-02-21,3,0,0,9.9,0.0,9.9,0.0,246.66068333333337,6,-246.66068333333337
2011-02-21 04:00:00,2011-02-21,4,0,0,9.7,0.0,9.7,0.0,182.5631,6,-182.5631
2011-02-21 05:00:00,2011-02-21,5,0,0,9.6,0.0,9.6,0.0,180.85460344827587,6,-180.85460344827587
2011-02-21 06:00:00,2011-02-21,6,114,6,9.7,0.0,9.7,0.0,221.55366666666663,6,-221.55366666666663
2011-02-21 07:00:00,2011-02-21,7,336,66,10.0,0.0,10.0,0.0,253.71083050847457,6,-253.71083050847457
2011-02-21 08:00:00,2011-02-21,8,455,113,10.7,230.267,13.277,728.748,240.25311666666667,6,488.4948833333334
2011-02-21 09:00:00,2011-02-21,9,617,115,11.8,422.836,17.447,1500.003,244.3254237288136,6,1255.6775762711864
2011-02-21 10:00:00,2011-02-21,10,430,205,13.0,514.576,18.83,1810.489,215.96836666666667,6,1594.5206333333333
2011-02-21 11:00:00,2011-02-21,11,575,170,14.2,666.208,21.399,2312.342,186.31906666666663,6,2126.0229333333336
2011-02-21 12:00:00,2011-02-21,12,749,103,15.1,798.611,22.887,2751.047,298.8986333333333,6,2452.148366666667
2011-02-21 13:00:00,2011-02-21,13,436,203,15.7,635.484,22.49,2178.522,321.6905666666668,6,1856.831433333333
2011-02-21 14:00:00,2011-02-21,14,567,130,15.9,656.923,22.807,2262.457,259.2560833333333,6,2003.200916666667
2011-02-21 15:00:00,2011-02-21,15,564,90,15.6,548.008,21.638,1907.875,224.98355,6,1682.89145
2011-02-21 16:00:00,2011-02-21,16,363,63,14.8,301.278,18.127,1061.702,201.08403333333328,6,860.6179666666667
2011-02-21 17:00:00,2011-02-21,17,17,6,13.9,13.395,14.04,41.668,247.37043333333327,6,-205.7024333333333
2011-02-21 18:00:00,2011-02-21,18,0,0,13.1,0.0,0.0,0.0,369.79545,6,-369.79545
2011-02-21 19:00:00,2011-02-21,19,0,0,12.5,0.0,12.5,0.0,722.1384333333332,6,-722.1384333333332
2011-02-21 20:00:00,2011-02-21,20,0,0,11.9,0.0,11.9,0.0,655.2819666666667,6,-655.2819666666667
2011-02-21 21:00:00,2011-02-21,21,0,0,11.5,0.0,11.5,0.0,579.1757666666667,6,-579.1757666666667
2011-02-21 22:00:00,2011-02-21,22,0,0,11.2,0.0,11.2,0.0,623.7469500000002,6,-623.7469500000002
2011-02-21 23:00:00,2011-02-21,23,0,0,10.9,0.0,10.9,0.0,335.80226666666664,6,-335.80226666666664
2011-02-22 00:00:00,2011-02-22,0,0,0,10.8,0.0,10.8,0.0,249.9287833333333,6,-249.9287833333333
2011-02-22 01:00:00,2011-02-22,1,0,0,10.7,0.0,10.7,0.0,248.42185000000003,6,-248.42185000000003
2011-02-22 02:00:00,2011-02-22,2,0,0,10.6,0.0,10.6,0.0,352.2714666666667,6,-352.2714666666667
2011-02-22 03:00:00,2011-02-22,3,0,0,10.4,0.0,10.4,0.0,256.39355,6,-256.39355
2011-02-22 04:00:00,2011-02-22,4,0,0,10.3,0.0,10.3,0.0,265.4376,6,-265.4376
2011-02-22 05:00:00,2011-02-22,5,0,0,10.2,0.0,10.2,0.0,229.8294482758621,6,-229.8294482758621
2011-02-22 06:00:00,2011-02-22,6,163,6,10.2,0.0,10.2,0.0,184.7131833333333,6,-184.7131833333333
2011-02-22 07:00:00,2011-02-22,7,50,36,10.5,0.0,10.5,0.0,241.76611666666668,6,-241.76611666666668
2011-02-22 08:00:00,2011-02-22,8,24,39,11.0,43.562,11.6,138.865,241.3174,6,-102.45239999999998
2011-02-22 09:00:00,2011-02-22,9,39,80,11.7,95.73,13.02,328.431,231.3233,6,97.1077
2011-02-22 10:00:00,2011-02-22,10,75,184,12.5,233.139,15.821,808.402,188.5572033333333,6,619.8447966666668
2011-02-22 11:00:00,2011-02-22,11,81,214,13.4,278.897,16.486,960.696,188.25728333333333,6,772.4387166666667
2011-02-22 12:00:00,2011-02-22,12,73,188,14.0,260.429,17.139,889.008,171.18876666666665,6,717.8192333333334
2011-02-22 13:00:00,2011-02-22,13,76,185,14.4,261.879,17.32,892.664,255.4398,6,637.2242
2011-02-22 14:00:00,2011-02-22,14,41,85,14.5,123.053,15.999,412.744,261.5799833333333,6,151.16401666666673
2011-02-22 15:00:00,2011-02-22,15,42,63,14.3,96.553,15.433,324.161,194.98381666666668,6,129.17718333333332
2011-02-22 16:00:00,2011-02-22,16,27,20,13.8,38.074,14.205,125.348,186.7776333333333,6,-61.429633333333314
2011-02-22 17:00:00,2011-02-22,17,34,6,13.1,21.922,13.376,69.918,161.981875,6,-92.063875
2011-02-22 18:00:00,2011-02-22,18,0,0,12.6,0.0,0.0,0.0,264.4932,6,-264.4932
2011-02-22 19:00:00,2011-02-22,19,0,0,12.2,0.0,12.2,0.0,540.2302500000002,6,-540.2302500000002
2011-02-22 20:00:00,2011-02-22,20,0,0,11.8,0.0,11.8,0.0,109.50862733333334,6,-109.50862733333334
2011-02-22 21:00:00,2011-02-22,21,0,0,11.5,0.0,11.5,0.0,23.708577666666663,6,-23.708577666666663
2011-02-22 22:00:00,2011-02-22,22,0,0,11.3,0.0,11.3,0.0,283.692665,6,-283.692665
2011-02-22 23:00:00,2011-02-22,23,0,0,11.1,0.0,11.1,0.0,463.8046999999999,6,-463.8046999999999
2011-02-23 00:00:00,2011-02-23,0,0,0,11.2,0.0,11.2,0.0,375.6749,6,-375.6749
2011-02-23 01:00:00,2011-02-23,1,0,0,11.4,0.0,11.4,0.0,265.6838833333333,6,-265.6838833333333
2011-02-23 02:00:00,2011-02-23,2,0,0,11.5,0.0,11.5,0.0,189.1404833333333,6,-189.1404833333333
2011-02-23 03:00:00,2011-02-23,3,0,0,11.6,0.0,11.6,0.0,169.27881666666664,6,-169.27881666666664
2011-02-23 04:00:00,2011-02-23,4,0,0,11.8,0.0,11.8,0.0,221.84445,6,-221.84445
2011-02-23 05:00:00,2011-02-23,5,0,0,11.9,0.0,11.9,0.0,255.5514827586207,6,-255.5514827586207
2011-02-23 06:00:00,2011-02-23,6,127,4,11.9,0.0,11.9,0.0,224.8409333333333,6,-224.8409333333333
2011-02-23 07:00:00,2011-02-23,7,71,35,12.2,0.0,12.2,0.0,187.73960000000005,6,-187.73960000000005
2011-02-23 08:00:00,2011-02-23,8,155,124,12.7,178.582,14.749,586.952,146.80484333333334,6,440.14715666666666
2011-02-23 09:00:00,2011-02-23,9,149,168,13.5,246.504,16.682,861.735,169.27965999999998,6,692.45534
2011-02-23 10:00:00,2011-02-23,10,300,209,14.5,425.905,20.175,1482.909,220.53266666666664,6,1262.3763333333334
2011-02-23 11:00:00,2011-02-23,11,253,236,15.4,461.495,20.468,1590.933,254.9512,6,1335.9818
2011-02-23 12:00:00,2011-02-23,12,134,203,16.1,331.52,19.668,1130.77,181.60146666666665,6,949.1685333333334
2011-02-23 13:00:00,2011-02-23,13,151,203,16.5,360.515,20.06,1229.308,192.93856666666665,6,1036.3694333333333
2011-02-23 14:00:00,2011-02-23,14,194,181,16.7,367.742,20.428,1258.403,376.5947,6,881.8083
2011-02-23 15:00:00,2011-02-23,15,138,118,16.4,234.684,19.21,802.742,270.33986666666664,6,532.4021333333333
2011-02-23 16:00:00,2011-02-23,16,102,47,15.9,113.395,17.055,386.868,261.9729833333333,6,124.89501666666672
2011-02-23 17:00:00,2011-02-23,17,33,4,15.1,18.907,15.3,59.332,149.00848333333332,6,-89.67648333333332
2011-02-23 18:00:00,2011-02-23,18,0,0,14.5,0.0,0.0,0.0,192.2206666666667,6,-192.2206666666667
2011-02-23 19:00:00,2011-02-23,19,0,0,14.1,0.0,14.1,0.0,532.3960666666667,6,-532.3960666666667
2011-02-23 20:00:00,2011-02-23,20,0,0,13.7,0.0,13.7,0.0,455.03545,6,-455.03545
2011-02-23 21:00:00,2011-02-23,21,0,0,13.3,0.0,13.3,0.0,500.9350666666667,6,-500.9350666666667
2011-02-23 22:00:00,2011-02-23,22,0,0,13.1,0.0,13.1,0.0,524.3622833333334,6,-524.3622833333334
2011-02-23 23:00:00,2011-02-23,23,0,0,12.8,0.0,12.8,0.0,499.1407833333333,6,-499.1407833333333
2011-02-24 00:00:00,2011-02-24,0,0,0,13.0,0.0,13.0,0.0,357.98291666666665,6,-357.98291666666665
