Pavg,iid,tmstp
179.35498333333334,42,2013-12-13
246.16924,42,2013-12-13
193.99385666666666,42,2013-12-13
160.99775499999998,42,2013-12-13
233.64960000000002,42,2013-12-13
265.68076,42,2013-12-13
366.22375000000005,42,2013-12-13
249.2250216666667,42,2013-12-13
834.1519499999999,42,2013-12-13
420.2041833333333,42,2013-12-13
550.3732833333332,42,2013-12-13
513.3435166666667,42,2013-12-13
443.21451666666667,42,2013-12-13
169.48573666666667,42,2013-12-13
363.0077566666667,42,2013-12-13
401.2575666666666,42,2013-12-13
434.96475000000004,42,2013-12-13
630.3485333333332,42,2013-12-13
526.3515666666666,42,2013-12-13
1195.3293166666667,42,2013-12-13
2065.893733333334,42,2013-12-13
554.8820000000001,42,2013-12-13
319.725425,42,2013-12-14
303.5776833333333,42,2013-12-14
188.01776333333333,42,2013-12-14
180.38436333333337,42,2013-12-14
193.57931,42,2013-12-14
217.44062666666665,42,2013-12-14
222.1732966666667,42,2013-12-14
203.95583166666668,42,2013-12-14
286.47709999999995,42,2013-12-14
160.88641666666663,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-14
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
0.0,42,2013-12-15
105.86576666666669,42,2013-12-15
146.93956833333334,42,2013-12-16
243.8700716666667,42,2013-12-16
211.75663666666668,42,2013-12-16
153.84934333333337,42,2013-12-16
239.23423499999998,42,2013-12-16
217.98224333333334,42,2013-12-16
154.2338116666667,42,2013-12-16
356.7282333333333,42,2013-12-16
247.94482166666668,42,2013-12-16
1197.6621999999998,42,2013-12-16
643.6277833333334,42,2013-12-16
979.1514833333333,42,2013-12-16
692.15485,42,2013-12-16
852.15415,42,2013-12-16
1804.05415,42,2013-12-16
1182.93155,42,2013-12-16
699.5548499999999,42,2013-12-16
752.5098999999999,42,2013-12-16
853.01825,42,2013-12-16
1035.9776,42,2013-12-16
1117.5026833333332,42,2013-12-16
632.5445833333335,42,2013-12-16
671.0537666666668,42,2013-12-16
590.4601833333332,42,2013-12-16
262.0489183333333,42,2013-12-17
236.78397333333334,42,2013-12-17
200.56540666666666,42,2013-12-17
30.24045,42,2013-12-17
0.0,42,2013-12-17
0.0,42,2013-12-17
0.0,42,2013-12-17
0.0,42,2013-12-17
0.0,42,2013-12-17
80.11356666666666,42,2013-12-17
1150.7423666666666,42,2013-12-17
1378.4933166666667,42,2013-12-17
442.97756666666663,42,2013-12-17
520.3937333333332,42,2013-12-17
798.4138666666666,42,2013-12-17
1361.9057166666666,42,2013-12-17
1218.2557833333333,42,2013-12-17
1405.2961333333333,42,2013-12-17
1647.0462666666665,42,2013-12-17
512.3640166666667,42,2013-12-17
524.2476666666666,42,2013-12-17
758.6362,42,2013-12-17
685.0777833333333,42,2013-12-17
438.92155,42,2013-12-17
241.0821916666666,42,2013-12-18
313.49296666666663,42,2013-12-18
322.8038,42,2013-12-18
250.97786666666667,42,2013-12-18
229.1229116666667,42,2013-12-18
162.52387666666664,42,2013-12-18
221.1825516666667,42,2013-12-18
230.46132000000003,42,2013-12-18
495.7634066666667,42,2013-12-18
460.8067833333333,42,2013-12-18
482.42785000000003,42,2013-12-18
426.19706666666656,42,2013-12-18
368.01381666666674,42,2013-12-18
800.3935999999999,42,2013-12-18
1164.5943999999997,42,2013-12-18
963.5001666666666,42,2013-12-18
892.7666333333333,42,2013-12-18
1006.7859333333332,42,2013-12-18
1065.1593833333332,42,2013-12-18
871.8216833333333,42,2013-12-18
1749.2382166666669,42,2013-12-18
1322.99335,42,2013-12-18
519.3348166666667,42,2013-12-18
362.63804999999996,42,2013-12-18
307.10943333333336,42,2013-12-19
166.76983166666668,42,2013-12-19
281.673425,42,2013-12-19
216.140625,42,2013-12-19
224.95879,42,2013-12-19
317.8524833333333,42,2013-12-19
311.32505000000003,42,2013-12-19
166.62034333333332,42,2013-12-19
467.57715333333334,42,2013-12-19
834.5118,42,2013-12-19
475.3701166666666,42,2013-12-19
1071.1556316666667,42,2013-12-19
1590.8128833333333,42,2013-12-19
489.43661666666674,42,2013-12-19
447.3200866666667,42,2013-12-19
572.6449916666666,42,2013-12-19
769.0745000000002,42,2013-12-19
1302.1452499999998,42,2013-12-19
837.3127833333333,42,2013-12-19
718.3376833333334,42,2013-12-19
712.0845166666667,42,2013-12-19
1754.74995,42,2013-12-19
557.0927166666667,42,2013-12-19
388.0184500000001,42,2013-12-19
250.0003,42,2013-12-20
304.86185,42,2013-12-20
186.3354866666667,42,2013-12-20
31.85195,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
391.81686666666667,42,2013-12-20
302.13586666666663,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-20
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
0.0,42,2013-12-22
708.2244833333334,42,2013-12-22
1166.3781000000001,42,2013-12-22
897.9344333333335,42,2013-12-22
783.8128666666668,42,2013-12-22
500.86013333333335,42,2013-12-22
620.4298,42,2013-12-22
195.35594499999996,42,2013-12-23
243.20591499999998,42,2013-12-23
242.200575,42,2013-12-23
326.99,42,2013-12-23
225.78880166666667,42,2013-12-23
225.66243666666668,42,2013-12-23
214.19526166666668,42,2013-12-23
177.79044833333333,42,2013-12-23
1049.5756099999999,42,2013-12-23
1886.2997999999998,42,2013-12-23
555.8384333333335,42,2013-12-23
400.88444999999996,42,2013-12-23
489.38106779661024,42,2013-12-23
990.9574333333334,42,2013-12-23
811.2063666666667,42,2013-12-23
635.0625333333332,42,2013-12-23
539.1813666666666,42,2013-12-23
747.4612,42,2013-12-23
864.8457,42,2013-12-23
1097.9385666666667,42,2013-12-23
978.7704333333332,42,2013-12-23
633.7238833333333,42,2013-12-23
595.1397333333333,42,2013-12-23
323.55833333333334,42,2013-12-23
346.2541833333333,42,2013-12-24
145.19529833333334,42,2013-12-24
247.88413333333335,42,2013-12-24
197.91815333333335,42,2013-12-24
185.11411,42,2013-12-24
284.33813333333336,42,2013-12-24
321.4546833333333,42,2013-12-24
234.0548933333334,42,2013-12-24
329.8105166666666,42,2013-12-24
592.3536000000001,42,2013-12-24
1330.0090166666666,42,2013-12-24
1403.32365,42,2013-12-24
512.3649166666667,42,2013-12-24
737.0580333333332,42,2013-12-24
761.3587666666667,42,2013-12-24
183.90680166666664,42,2013-12-24
175.15220833333336,42,2013-12-24
226.23703999999998,42,2013-12-24
206.729245,42,2013-12-24
153.69213333333335,42,2013-12-24
194.68327833333333,42,2013-12-24
217.60263500000002,42,2013-12-24
188.33357333333333,42,2013-12-24
315.8410533333334,42,2013-12-24
240.68367333333333,42,2013-12-25
218.1356133333333,42,2013-12-25
191.93742333333333,42,2013-12-25
161.25289833333335,42,2013-12-25
195.99314333333334,42,2013-12-25
215.36211666666665,42,2013-12-25
215.6337,42,2013-12-25
163.86001,42,2013-12-25
166.285535,42,2013-12-25
213.07087666666666,42,2013-12-25
212.23746500000001,42,2013-12-25
190.56381833333336,42,2013-12-25
159.8413283333333,42,2013-12-25
194.40294499999996,42,2013-12-25
216.89091666666664,42,2013-12-25
216.87430666666668,42,2013-12-25
169.29608000000007,42,2013-12-25
162.90977333333328,42,2013-12-25
216.19980166666667,42,2013-12-25
216.22790833333332,42,2013-12-25
203.13772166666666,42,2013-12-25
165.509285,42,2013-12-25
187.20339666666666,42,2013-12-25
220.72028,42,2013-12-25
219.18978833333333,42,2013-12-26
178.47947166666665,42,2013-12-26
161.09063333333336,42,2013-12-26
213.01876333333334,42,2013-12-26
217.92595333333333,42,2013-12-26
200.56077666666667,42,2013-12-26
158.25965166666666,42,2013-12-26
190.986915,42,2013-12-26
214.50538000000003,42,2013-12-26
213.0656466666667,42,2013-12-26
156.37648,42,2013-12-26
174.15831166666663,42,2013-12-26
214.44437166666668,42,2013-12-26
213.32896666666667,42,2013-12-26
256.22036,42,2013-12-26
1373.7448666666667,42,2013-12-26
1547.3655833333337,42,2013-12-26
1306.2399166666667,42,2013-12-26
2153.749683333334,42,2013-12-26
1966.3125,42,2013-12-26
1124.3688666666667,42,2013-12-26
864.2247666666667,42,2013-12-26
478.51458333333346,42,2013-12-26
601.5815,42,2013-12-26
262.1952283333333,42,2013-12-27
248.8579533333333,42,2013-12-27
248.91695666666666,42,2013-12-27
173.9717583333333,42,2013-12-27
324.44806666666665,42,2013-12-27
311.2064,42,2013-12-27
176.92451666666668,42,2013-12-27
208.54104500000003,42,2013-12-27
289.0101466666666,42,2013-12-27
671.5892333333334,42,2013-12-27
793.0545166666667,42,2013-12-27
636.9060166666666,42,2013-12-27
594.3315666666666,42,2013-12-27
1222.8718999999999,42,2013-12-27
1393.4225666666669,42,2013-12-27
520.2335666666667,42,2013-12-27
778.9826666666665,42,2013-12-27
591.0032500000001,42,2013-12-27
541.7455833333332,42,2013-12-27
395.66733333333343,42,2013-12-27
548.4125833333333,42,2013-12-27
432.41456666666664,42,2013-12-27
307.70643333333345,42,2013-12-27
354.16765000000004,42,2013-12-27
270.28662833333334,42,2013-12-28
199.3589466666667,42,2013-12-28
185.65558,42,2013-12-28
246.57679,42,2013-12-28
183.74315166666665,42,2013-12-28
181.12958333333336,42,2013-12-28
307.1065066666667,42,2013-12-28
308.92898333333335,42,2013-12-28
238.85951166666663,42,2013-12-28
506.48723333333334,42,2013-12-28
1275.9264499999997,42,2013-12-28
958.7973999999999,42,2013-12-28
328.9331333333334,42,2013-12-28
550.0566833333334,42,2013-12-28
493.57086666666675,42,2013-12-28
513.3073499999999,42,2013-12-28
927.16175,42,2013-12-28
1145.57865,42,2013-12-28
789.2129666666666,42,2013-12-28
1622.7182333333335,42,2013-12-28
790.9117166666666,42,2013-12-28
642.30785,42,2013-12-28
539.4107333333334,42,2013-12-28
436.85405,42,2013-12-28
170.50231,42,2013-12-29
269.08346833333337,42,2013-12-29
152.769985,42,2013-12-29
271.59603559322034,42,2013-12-29
321.89803,42,2013-12-29
267.22675,42,2013-12-29
214.3530916666667,42,2013-12-29
153.31625833333334,42,2013-12-29
936.6382666666667,42,2013-12-29
688.6395666666666,42,2013-12-29
530.3892,42,2013-12-29
515.6637,42,2013-12-29
1308.9672333333333,42,2013-12-29
808.0901333333334,42,2013-12-29
942.7457833333332,42,2013-12-29
637.7772166666667,42,2013-12-29
599.7191500000001,42,2013-12-29
554.19235,42,2013-12-29
759.7892333333333,42,2013-12-29
1088.0427833333333,42,2013-12-29
911.6723499999999,42,2013-12-29
727.1708833333331,42,2013-12-29
788.7095166666669,42,2013-12-29
474.7153166666666,42,2013-12-29
311.372945,42,2013-12-30
188.53181166666667,42,2013-12-30
192.16482499999998,42,2013-12-30
241.81740166666668,42,2013-12-30
190.36136000000002,42,2013-12-30
320.05066666666664,42,2013-12-30
301.05289999999997,42,2013-12-30
244.55018333333334,42,2013-12-30
200.2308816666667,42,2013-12-30
432.0214500000001,42,2013-12-30
533.4552500000001,42,2013-12-30
359.58906666666667,42,2013-12-30
458.6878,42,2013-12-30
562.2396,42,2013-12-30
1273.7916833333331,42,2013-12-30
1628.1661,42,2013-12-30
759.0407833333334,42,2013-12-30
704.869,42,2013-12-30
672.1419,42,2013-12-30
1073.7426333333333,42,2013-12-30
795.9032666666666,42,2013-12-30
863.4199166666665,42,2013-12-30
602.2263166666668,42,2013-12-30
552.7245833333333,42,2013-12-30
292.9170333333334,42,2013-12-31
174.20312,42,2013-12-31
242.30807833333333,42,2013-12-31
205.97925333333336,42,2013-12-31
159.33799666666667,42,2013-12-31
224.85190999999998,42,2013-12-31
216.44452833333335,42,2013-12-31
150.63812166666668,42,2013-12-31
68.17098333333334,42,2013-12-31
0.0,42,2013-12-31
0.0,42,2013-12-31
596.3130333333335,42,2013-12-31
1108.2142666666666,42,2013-12-31
770.5807,42,2013-12-31
2598.6967833333333,42,2013-12-31
2565.753533333333,42,2013-12-31
1693.2245,42,2013-12-31
1442.7471666666668,42,2013-12-31
1156.9691666666665,42,2013-12-31
848.4133666666665,42,2013-12-31
1004.0706666666665,42,2013-12-31
610.9969166666667,42,2013-12-31
726.3361166666667,42,2013-12-31
769.0017666666665,42,2013-12-31
666.3982166666667,42,2014-01-01
503.97749999999996,42,2014-01-01
331.28335000000004,42,2014-01-01
273.1367233333333,42,2014-01-01
240.50011166666667,42,2014-01-01
175.05592333333334,42,2014-01-01
238.69985666666665,42,2014-01-01
205.04963166666667,42,2014-01-01
150.44268,42,2014-01-01
342.25115999999997,42,2014-01-01
433.7034166666666,42,2014-01-01
403.90475000000004,42,2014-01-01
623.3811666666666,42,2014-01-01
650.4753333333334,42,2014-01-01
871.5527166666667,42,2014-01-01
806.1956333333334,42,2014-01-01
710.7343666666665,42,2014-01-01
922.4102166666667,42,2014-01-01
681.0464333333333,42,2014-01-01
1056.0393333333336,42,2014-01-01
1073.9106333333334,42,2014-01-01
569.2216166666666,42,2014-01-01
512.6948,42,2014-01-01
401.11678333333333,42,2014-01-01
355.0348333333334,42,2014-01-02
324.02376666666663,42,2014-01-02
269.8072449999999,42,2014-01-02
195.52960833333336,42,2014-01-02
195.71786833333334,42,2014-01-02
244.53422666666665,42,2014-01-02
143.630655,42,2014-01-02
224.897985,42,2014-01-02
366.78029,42,2014-01-02
1591.61795,42,2014-01-02
2259.2365999999997,42,2014-01-02
1594.2542333333336,42,2014-01-02
1461.3942666666667,42,2014-01-02
617.1973833333334,42,2014-01-02
734.8430333333332,42,2014-01-02
653.67305,42,2014-01-02
543.4124333333333,42,2014-01-02
741.5800666666668,42,2014-01-02
985.28985,42,2014-01-02
957.5223333333334,42,2014-01-02
1093.6720166666667,42,2014-01-02
583.4727833333334,42,2014-01-02
510.7921666666667,42,2014-01-02
371.02855000000005,42,2014-01-02
254.18232833333334,42,2014-01-03
166.83060666666668,42,2014-01-03
309.32500833333336,42,2014-01-03
320.57925,42,2014-01-03
173.81650833333333,42,2014-01-03
255.26139999999998,42,2014-01-03
221.72320666666664,42,2014-01-03
161.38380166666664,42,2014-01-03
219.70743833333336,42,2014-01-03
795.6066616666667,42,2014-01-03
589.3234333333332,42,2014-01-03
890.9749833333333,42,2014-01-03
781.0401999999999,42,2014-01-03
1103.0955333333332,42,2014-01-03
838.3934166666669,42,2014-01-03
496.69539999999995,42,2014-01-03
838.9508666666667,42,2014-01-03
1076.8605166666666,42,2014-01-03
1568.5014000000003,42,2014-01-03
2008.7338333333332,42,2014-01-03
1132.4206666666664,42,2014-01-03
904.6236333333331,42,2014-01-03
498.8775833333333,42,2014-01-03
519.9959633333333,42,2014-01-03
254.23688499999997,42,2014-01-04
182.14346166666667,42,2014-01-04
239.03287666666662,42,2014-01-04
247.3038783333333,42,2014-01-04
189.58452833333337,42,2014-01-04
166.11376166666668,42,2014-01-04
170.10496666666668,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-04
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
0.0,42,2014-01-05
756.8754166666666,42,2014-01-05
929.3096333333335,42,2014-01-05
795.3377,42,2014-01-05
620.7707166666668,42,2014-01-05
630.4773999999999,42,2014-01-05
497.85305,42,2014-01-05
335.8601166666666,42,2014-01-06
175.87955166666663,42,2014-01-06
317.3190666666667,42,2014-01-06
163.60212166666668,42,2014-01-06
289.3470333333333,42,2014-01-06
186.25077,42,2014-01-06
218.702595,42,2014-01-06
326.47031499999997,42,2014-01-06
261.1238583333333,42,2014-01-06
540.1905833333333,42,2014-01-06
779.3000166666667,42,2014-01-06
703.1868333333334,42,2014-01-06
466.2695333333333,42,2014-01-06
411.61960000000005,42,2014-01-06
460.4026,42,2014-01-06
477.27665,42,2014-01-06
474.5853583333334,42,2014-01-06
662.95275,42,2014-01-06
736.5914833333331,42,2014-01-06
941.8631166666668,42,2014-01-06
886.40755,42,2014-01-06
787.21005,42,2014-01-06
834.8527499999999,42,2014-01-06
210.48546666666667,42,2014-01-06
0.0,42,2014-01-07
0.0,42,2014-01-07
0.0,42,2014-01-07
0.0,42,2014-01-07
0.0,42,2014-01-07
0.0,42,2014-01-07
0.0,42,2014-01-07
0.0,42,2014-01-07
0.0,42,2014-01-07
0.0,42,2014-01-07
0.0,42,2014-01-07
1241.3027,42,2014-01-07
1723.1118666666666,42,2014-01-07
1055.8373,42,2014-01-07
762.1912166666666,42,2014-01-07
666.2050833333334,42,2014-01-07
508.3808833333333,42,2014-01-07
753.4271000000001,42,2014-01-07
1004.6987833333334,42,2014-01-07
953.4357499999999,42,2014-01-07
1026.9957166666666,42,2014-01-07
651.8978166666668,42,2014-01-07
613.3970999999998,42,2014-01-07
408.1754333333334,42,2014-01-07
280.89708666666667,42,2014-01-08
305.64715000000007,42,2014-01-08
222.26907500000002,42,2014-01-08
247.9298,42,2014-01-08
189.844355,42,2014-01-08
219.656495,42,2014-01-08
223.43501,42,2014-01-08
351.03083333333336,42,2014-01-08
416.97228999999993,42,2014-01-08
277.030105,42,2014-01-08
430.19595000000004,42,2014-01-08
757.0811166666667,42,2014-01-08
786.3318833333334,42,2014-01-08
421.53263333333337,42,2014-01-08
408.10676666666666,42,2014-01-08
634.614,42,2014-01-08
863.0019333333333,42,2014-01-08
853.0926333333334,42,2014-01-08
790.64045,42,2014-01-08
1121.9580833333337,42,2014-01-08
1446.6431000000002,42,2014-01-08
1601.7337,42,2014-01-08
476.57996666666673,42,2014-01-08
407.2993833333333,42,2014-01-08
170.79269000000002,42,2014-01-09
274.84931500000005,42,2014-01-09
203.547785,42,2014-01-09
313.269305,42,2014-01-09
328.6302183333334,42,2014-01-09
183.74787500000002,42,2014-01-09
166.95854166666666,42,2014-01-09
289.17679999999996,42,2014-01-09
390.8914333333333,42,2014-01-09
945.0022,42,2014-01-09
1313.2862999999998,42,2014-01-09
1122.9880833333332,42,2014-01-09
990.6731666666667,42,2014-01-09
898.1920166666666,42,2014-01-09
660.5411499999999,42,2014-01-09
573.6075166666667,42,2014-01-09
689.9142166666667,42,2014-01-09
763.3737666666665,42,2014-01-09
775.1168500000001,42,2014-01-09
805.0242666666667,42,2014-01-09
795.6951666666666,42,2014-01-09
681.2414333333334,42,2014-01-09
401.2296833333334,42,2014-01-09
381.4074166666667,42,2014-01-09
244.7192,42,2014-01-10
191.92938333333328,42,2014-01-10
168.95809833333337,42,2014-01-10
224.5499916666667,42,2014-01-10
221.27907166666668,42,2014-01-10
200.13677833333335,42,2014-01-10
167.661615,42,2014-01-10
263.43328166666663,42,2014-01-10
847.7361483333334,42,2014-01-10
689.3435666666668,42,2014-01-10
674.5955333333335,42,2014-01-10
494.87935,42,2014-01-10
480.37931666666657,42,2014-01-10
478.8201166666667,42,2014-01-10
493.80356666666665,42,2014-01-10
767.3630833333334,42,2014-01-10
602.6667166666666,42,2014-01-10
645.3855833333332,42,2014-01-10
508.5119999999999,42,2014-01-10
734.85915,42,2014-01-10
1924.9273666666668,42,2014-01-10
1304.7136999999996,42,2014-01-10
792.8986666666665,42,2014-01-10
535.31375,42,2014-01-10
345.05514999999997,42,2014-01-11
317.30035000000004,42,2014-01-11
310.04781666666673,42,2014-01-11
131.73609166666665,42,2014-01-11
302.7150016666667,42,2014-01-11
144.21087500000002,42,2014-01-11
289.6040733333333,42,2014-01-11
143.04029166666666,42,2014-01-11
280.86754,42,2014-01-11
434.62860000000006,42,2014-01-11
511.5025666666667,42,2014-01-11
642.7253833333333,42,2014-01-11
600.4042166666666,42,2014-01-11
644.6391666666666,42,2014-01-11
763.4285999999998,42,2014-01-11
481.38786666666664,42,2014-01-11
445.43341666666663,42,2014-01-11
713.9560500000001,42,2014-01-11
354.84105000000005,42,2014-01-11
301.44371666666666,42,2014-01-11
278.53754999999995,42,2014-01-11
328.803,42,2014-01-11
410.99060000000003,42,2014-01-11
352.59716666666674,42,2014-01-11
245.2746616666667,42,2014-01-12
225.55417333333332,42,2014-01-12
203.4293433333333,42,2014-01-12
164.61035166666665,42,2014-01-12
190.03955000000002,42,2014-01-12
208.81522833333332,42,2014-01-12
203.5664466666667,42,2014-01-12
206.15043666666668,42,2014-01-12
184.04925833333334,42,2014-01-12
219.37881666666667,42,2014-01-12
0.0,42,2014-01-12
0.0,42,2014-01-12
306.66949999999997,42,2014-01-12
1312.3075333333334,42,2014-01-12
1681.2523333333334,42,2014-01-12
733.175,42,2014-01-12
708.9277666666668,42,2014-01-12
560.3228999999999,42,2014-01-12
693.6759000000001,42,2014-01-12
1040.9657666666667,42,2014-01-12
704.0129166666666,42,2014-01-12
462.85265000000004,42,2014-01-12
449.4326833333333,42,2014-01-12
408.06738333333334,42,2014-01-12
187.30788333333334,42,2014-01-13
273.897515,42,2014-01-13
227.90915999999999,42,2014-01-13
326.3531,42,2014-01-13
258.29323,42,2014-01-13
228.791275,42,2014-01-13
201.53126833333332,42,2014-01-13
243.32182999999998,42,2014-01-13
394.623035,42,2014-01-13
334.7363000000001,42,2014-01-13
396.8338333333333,42,2014-01-13
479.7928166666667,42,2014-01-13
568.6918499999999,42,2014-01-13
596.0632666666667,42,2014-01-13
309.9305666666667,42,2014-01-13
388.90178166666664,42,2014-01-13
796.4191333333334,42,2014-01-13
553.4092666666668,42,2014-01-13
852.54495,42,2014-01-13
935.3014833333333,42,2014-01-13
1031.1905166666666,42,2014-01-13
546.5823166666667,42,2014-01-13
383.55555,42,2014-01-13
501.22493333333324,42,2014-01-13
154.57605500000003,42,2014-01-14
206.5759783333333,42,2014-01-14
231.25127666666666,42,2014-01-14
173.76278833333336,42,2014-01-14
171.56420666666665,42,2014-01-14
222.53351833333338,42,2014-01-14
213.93480666666665,42,2014-01-14
211.7546816666667,42,2014-01-14
367.02916833333336,42,2014-01-14
1315.2919333333334,42,2014-01-14
1005.3128999999998,42,2014-01-14
1101.4278666666667,42,2014-01-14
296.7715100000001,42,2014-01-14
632.6298499999999,42,2014-01-14
660.1406499999998,42,2014-01-14
581.5529833333334,42,2014-01-14
392.5881,42,2014-01-14
510.09326666666664,42,2014-01-14
913.4995333333333,42,2014-01-14
725.7387500000001,42,2014-01-14
1743.7837166666666,42,2014-01-14
1636.8963333333334,42,2014-01-14
415.8876833333333,42,2014-01-14
393.8446333333334,42,2014-01-14
229.81002333333336,42,2014-01-15
305.9006366666666,42,2014-01-15
309.8396833333333,42,2014-01-15
163.095455,42,2014-01-15
195.32362372881357,42,2014-01-15
230.76472833333335,42,2014-01-15
178.42771833333336,42,2014-01-15
277.80656833333336,42,2014-01-15
566.6499833333332,42,2014-01-15
670.6306666666665,42,2014-01-15
549.4402166666666,42,2014-01-15
648.4500833333333,42,2014-01-15
652.4348833333332,42,2014-01-15
716.4561833333333,42,2014-01-15
361.3629166666667,42,2014-01-15
273.30055833333336,42,2014-01-15
287.1051816666667,42,2014-01-15
531.5025666666667,42,2014-01-15
819.2969999999999,42,2014-01-15
1113.3804666666667,42,2014-01-15
1860.6769166666668,42,2014-01-15
1249.9572999999998,42,2014-01-15
448.2806833333334,42,2014-01-15
442.8557,42,2014-01-15
305.27711666666676,42,2014-01-16
238.04950333333332,42,2014-01-16
165.50612833333335,42,2014-01-16
215.9529483333333,42,2014-01-16
222.29115000000002,42,2014-01-16
145.21211166666666,42,2014-01-16
308.5303633333333,42,2014-01-16
363.6857833333333,42,2014-01-16
237.78805833333334,42,2014-01-16
1510.8512,42,2014-01-16
1220.063816666667,42,2014-01-16
904.13695,42,2014-01-16
821.6295833333335,42,2014-01-16
822.7579499999999,42,2014-01-16
810.2402166666666,42,2014-01-16
391.95399999999995,42,2014-01-16
451.45146666666676,42,2014-01-16
480.85738333333336,42,2014-01-16
677.6305666666667,42,2014-01-16
822.925,42,2014-01-16
703.8605,42,2014-01-16
573.6247,42,2014-01-16
467.31326666666666,42,2014-01-16
408.82589999999993,42,2014-01-16
342.4073333333334,42,2014-01-17
225.15178333333333,42,2014-01-17
261.98891333333336,42,2014-01-17
140.77666,42,2014-01-17
240.602815,42,2014-01-17
206.1106783333333,42,2014-01-17
148.102045,42,2014-01-17
352.50261500000005,42,2014-01-17
654.5639666666666,42,2014-01-17
651.5956666666667,42,2014-01-17
365.9071166666667,42,2014-01-17
480.75429999999994,42,2014-01-17
449.95759999999996,42,2014-01-17
378.1720166666666,42,2014-01-17
460.41690000000006,42,2014-01-17
554.2382333333333,42,2014-01-17
779.8665166666667,42,2014-01-17
701.8074666666668,42,2014-01-17
619.4329,42,2014-01-17
882.7512166666668,42,2014-01-17
730.7659499999999,42,2014-01-17
809.7369333333332,42,2014-01-17
456.5727666666667,42,2014-01-17
454.1451333333333,42,2014-01-17
189.17528,42,2014-01-18
177.92939166666667,42,2014-01-18
223.76463666666666,42,2014-01-18
215.16717000000006,42,2014-01-18
160.27169333333333,42,2014-01-18
169.41813333333332,42,2014-01-18
211.2731883333334,42,2014-01-18
209.5698866666667,42,2014-01-18
186.74200499999998,42,2014-01-18
795.57976,42,2014-01-18
689.4348166666666,42,2014-01-18
653.6555999999999,42,2014-01-18
1011.3957833333334,42,2014-01-18
1671.1696499999998,42,2014-01-18
646.76275,42,2014-01-18
532.4485,42,2014-01-18
531.2327333333334,42,2014-01-18
528.27215,42,2014-01-18
374.88058333333333,42,2014-01-18
516.0243666666667,42,2014-01-18
537.8250999999999,42,2014-01-18
541.5045,42,2014-01-18
401.23856666666666,42,2014-01-18
262.93254833333333,42,2014-01-18
138.46716666666669,42,2014-01-19
250.75939166666666,42,2014-01-19
198.60460666666665,42,2014-01-19
171.71287500000003,42,2014-01-19
243.16044833333336,42,2014-01-19
184.07621000000003,42,2014-01-19
177.29584999999997,42,2014-01-19
239.33937,42,2014-01-19
